,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
35633,31080M,동두천시,"전문, 과학 및 기술 서비스업(70~73)",75.0,229.0,63.0,6.0,128.0,32.0,0.0
37637,31090M,안산시,"전문, 과학 및 기술 서비스업(70~73)",1206.0,8841.0,766.0,41.0,7621.0,353.0,60.0
39641,31091M,상록구,"전문, 과학 및 기술 서비스업(70~73)",290.0,3466.0,162.0,16.0,3176.0,106.0,6.0
41645,31092M,단원구,"전문, 과학 및 기술 서비스업(70~73)",916.0,5375.0,604.0,25.0,4445.0,247.0,54.0
43649,31100M,고양시,"전문, 과학 및 기술 서비스업(70~73)",1873.0,10040.0,1276.0,64.0,7664.0,684.0,352.0
45653,31101M,덕양구,"전문, 과학 및 기술 서비스업(70~73)",532.0,2952.0,364.0,20.0,2263.0,234.0,71.0
47657,31103M,일산동구,"전문, 과학 및 기술 서비스업(70~73)",1098.0,5358.0,729.0,27.0,3974.0,349.0,279.0
49661,31104M,일산서구,"전문, 과학 및 기술 서비스업(70~73)",243.0,1730.0,183.0,17.0,1427.0,101.0,2.0
51665,31110M,과천시,"전문, 과학 및 기술 서비스업(70~73)",113.0,4180.0,51.0,5.0,4090.0,31.0,3.0
53669,31120M,구리시,"전문, 과학 및 기술 서비스업(70~73)",306.0,2663.0,188.0,10.0,2344.0,116.0,5.0
55673,31130M,남양주시,"전문, 과학 및 기술 서비스업(70~73)",555.0,2260.0,408.0,25.0,1676.0,138.0,13.0
57677,31140M,오산시,"전문, 과학 및 기술 서비스업(70~73)",192.0,1231.0,124.0,12.0,976.0,105.0,14.0
59681,31150M,시흥시,"전문, 과학 및 기술 서비스업(70~73)",547.0,3371.0,358.0,22.0,2676.0,309.0,6.0
61685,31160M,군포시,"전문, 과학 및 기술 서비스업(70~73)",468.0,4184.0,255.0,18.0,3686.0,204.0,21.0
63689,31170M,의왕시,"전문, 과학 및 기술 서비스업(70~73)",249.0,5092.0,97.0,4.0,4799.0,184.0,8.0
65693,31180M,하남시,"전문, 과학 및 기술 서비스업(70~73)",290.0,1717.0,169.0,14.0,1438.0,91.0,5.0
67697,31190M,용인시,"전문, 과학 및 기술 서비스업(70~73)",1452.0,29678.0,723.0,46.0,28107.0,741.0,61.0
69701,31191M,처인구,"전문, 과학 및 기술 서비스업(70~73)",435.0,4182.0,276.0,16.0,3688.0,200.0,2.0
71705,31192M,기흥구,"전문, 과학 및 기술 서비스업(70~73)",662.0,21196.0,263.0,20.0,20497.0,388.0,28.0
73709,31193M,수지구,"전문, 과학 및 기술 서비스업(70~73)",355.0,4300.0,184.0,10.0,3922.0,153.0,31.0
75713,31200M,파주시,"전문, 과학 및 기술 서비스업(70~73)",489.0,2073.0,351.0,18.0,1593.0,103.0,8.0
77717,31210M,이천시,"전문, 과학 및 기술 서비스업(70~73)",312.0,2603.0,222.0,15.0,2237.0,126.0,3.0
79721,31220M,안성시,"전문, 과학 및 기술 서비스업(70~73)",247.0,1538.0,156.0,13.0,1258.0,110.0,1.0
81725,31230M,김포시,"전문, 과학 및 기술 서비스업(70~73)",443.0,2041.0,311.0,15.0,1579.0,130.0,6.0
83729,31240M,화성시,"전문, 과학 및 기술 서비스업(70~73)",1192.0,34527.0,716.0,33.0,33199.0,498.0,81.0
85733,31250M,광주시,"전문, 과학 및 기술 서비스업(70~73)",453.0,2234.0,339.0,11.0,1757.0,122.0,5.0
87737,31260M,양주시,"전문, 과학 및 기술 서비스업(70~73)",226.0,1005.0,175.0,11.0,722.0,96.0,1.0
89741,31270M,포천시,"전문, 과학 및 기술 서비스업(70~73)",231.0,1082.0,177.0,9.0,747.0,128.0,21.0
91745,31280M,여주시,"전문, 과학 및 기술 서비스업(70~73)",167.0,1008.0,120.0,9.0,819.0,59.0,1.0
93749,31350M,연천군,"전문, 과학 및 기술 서비스업(70~73)",49.0,240.0,35.0,2.0,155.0,44.0,4.0
95753,31370M,가평군,"전문, 과학 및 기술 서비스업(70~73)",131.0,533.0,95.0,10.0,364.0,64.0,0.0
97757,31380M,양평군,"전문, 과학 및 기술 서비스업(70~73)",170.0,700.0,124.0,5.0,530.0,41.0,0.0
1565,31M,경기도,"전문, 과학 및 기술 서비스업(70~73)",21528.0,260658.0,12915.0,639.0,236148.0,9721.0,1235.0
3569,32010M,춘천시,"전문, 과학 및 기술 서비스업(70~73)",637.0,4326.0,391.0,38.0,3423.0,382.0,92.0
5573,32020M,원주시,"전문, 과학 및 기술 서비스업(70~73)",684.0,4340.0,438.0,36.0,3455.0,373.0,38.0
7577,32030M,강릉시,"전문, 과학 및 기술 서비스업(70~73)",389.0,2308.0,258.0,24.0,1876.0,147.0,3.0
9581,32040M,동해시,"전문, 과학 및 기술 서비스업(70~73)",108.0,420.0,75.0,8.0,310.0,27.0,0.0
11585,32050M,태백시,"전문, 과학 및 기술 서비스업(70~73)",52.0,453.0,30.0,9.0,398.0,16.0,0.0
13589,32060M,속초시,"전문, 과학 및 기술 서비스업(70~73)",142.0,547.0,114.0,10.0,391.0,31.0,1.0
15593,32070M,삼척시,"전문, 과학 및 기술 서비스업(70~73)",105.0,801.0,68.0,7.0,639.0,87.0,0.0
17597,32310M,홍천군,"전문, 과학 및 기술 서비스업(70~73)",113.0,771.0,79.0,10.0,611.0,50.0,21.0
19601,32320M,횡성군,"전문, 과학 및 기술 서비스업(70~73)",76.0,283.0,56.0,9.0,210.0,8.0,0.0
21605,32330M,영월군,"전문, 과학 및 기술 서비스업(70~73)",74.0,344.0,49.0,1.0,262.0,31.0,1.0
23609,32340M,평창군,"전문, 과학 및 기술 서비스업(70~73)",88.0,462.0,62.0,7.0,368.0,20.0,5.0
25613,32350M,정선군,"전문, 과학 및 기술 서비스업(70~73)",51.0,173.0,34.0,2.0,126.0,9.0,2.0
27617,32360M,철원군,"전문, 과학 및 기술 서비스업(70~73)",59.0,240.0,40.0,6.0,166.0,25.0,3.0
29621,32370M,화천군,"전문, 과학 및 기술 서비스업(70~73)",31.0,95.0,22.0,2.0,66.0,5.0,0.0
31625,32380M,양구군,"전문, 과학 및 기술 서비스업(70~73)",31.0,148.0,17.0,0.0,107.0,24.0,0.0
33629,32390M,인제군,"전문, 과학 및 기술 서비스업(70~73)",46.0,261.0,29.0,2.0,224.0,5.0,1.0
35633,32400M,고성군,"전문, 과학 및 기술 서비스업(70~73)",29.0,135.0,20.0,1.0,107.0,7.0,0.0
37637,32410M,양양군,"전문, 과학 및 기술 서비스업(70~73)",40.0,175.0,26.0,2.0,136.0,11.0,0.0
1565,32M,강원도,"전문, 과학 및 기술 서비스업(70~73)",2755.0,16282.0,1808.0,174.0,12875.0,1258.0,167.0
3569,33020M,충주시,"전문, 과학 및 기술 서비스업(70~73)",330.0,1854.0,234.0,35.0,1397.0,188.0,0.0
5573,33030M,제천시,"전문, 과학 및 기술 서비스업(70~73)",190.0,825.0,136.0,12.0,594.0,75.0,8.0
7577,33040M,청주시,"전문, 과학 및 기술 서비스업(70~73)",1439.0,12715.0,885.0,66.0,11307.0,434.0,23.0
9581,33041M,상당구,"전문, 과학 및 기술 서비스업(70~73)",272.0,1843.0,195.0,21.0,1585.0,41.0,1.0
11585,33042M,서원구,"전문, 과학 및 기술 서비스업(70~73)",431.0,2583.0,303.0,17.0,2147.0,114.0,2.0
13589,33043M,흥덕구,"전문, 과학 및 기술 서비스업(70~73)",374.0,4655.0,205.0,16.0,4313.0,105.0,16.0
15593,33044M,청원구,"전문, 과학 및 기술 서비스업(70~73)",362.0,3634.0,182.0,12.0,3262.0,174.0,4.0
17597,33320M,보은군,"전문, 과학 및 기술 서비스업(70~73)",40.0,153.0,27.0,4.0,116.0,5.0,1.0
19601,33330M,옥천군,"전문, 과학 및 기술 서비스업(70~73)",64.0,392.0,43.0,7.0,320.0,22.0,0.0
21605,33340M,영동군,"전문, 과학 및 기술 서비스업(70~73)",62.0,229.0,39.0,4.0,181.0,5.0,0.0
23609,33350M,진천군,"전문, 과학 및 기술 서비스업(70~73)",98.0,953.0,69.0,5.0,865.0,14.0,0.0
25613,33360M,괴산군,"전문, 과학 및 기술 서비스업(70~73)",53.0,254.0,37.0,5.0,197.0,12.0,3.0
27617,33370M,음성군,"전문, 과학 및 기술 서비스업(70~73)",165.0,1599.0,115.0,5.0,1410.0,69.0,0.0
29621,33380M,단양군,"전문, 과학 및 기술 서비스업(70~73)",39.0,178.0,29.0,1.0,122.0,26.0,0.0
31625,33390M,증평군,"전문, 과학 및 기술 서비스업(70~73)",32.0,128.0,31.0,2.0,86.0,9.0,0.0
1565,33M,충청북도,"전문, 과학 및 기술 서비스업(70~73)",2512.0,19280.0,1645.0,146.0,16595.0,859.0,35.0
3569,34010M,천안시,"전문, 과학 및 기술 서비스업(70~73)",1332.0,9017.0,846.0,63.0,7629.0,417.0,62.0
5573,34011M,동남구,"전문, 과학 및 기술 서비스업(70~73)",601.0,3515.0,430.0,32.0,2875.0,175.0,3.0
7577,34012M,서북구,"전문, 과학 및 기술 서비스업(70~73)",731.0,5502.0,416.0,31.0,4754.0,242.0,59.0
9581,34020M,공주시,"전문, 과학 및 기술 서비스업(70~73)",190.0,1159.0,122.0,10.0,949.0,70.0,8.0
11585,34030M,보령시,"전문, 과학 및 기술 서비스업(70~73)",124.0,677.0,84.0,10.0,550.0,32.0,1.0
13589,34040M,아산시,"전문, 과학 및 기술 서비스업(70~73)",362.0,2309.0,238.0,17.0,1800.0,247.0,7.0
15593,34050M,서산시,"전문, 과학 및 기술 서비스업(70~73)",233.0,1249.0,174.0,24.0,989.0,61.0,1.0
17597,34060M,논산시,"전문, 과학 및 기술 서비스업(70~73)",133.0,782.0,104.0,12.0,580.0,86.0,0.0
19601,34070M,계룡시,"전문, 과학 및 기술 서비스업(70~73)",40.0,169.0,28.0,4.0,116.0,21.0,0.0
21605,34080M,당진시,"전문, 과학 및 기술 서비스업(70~73)",224.0,1632.0,154.0,13.0,1355.0,107.0,3.0
23609,34310M,금산군,"전문, 과학 및 기술 서비스업(70~73)",74.0,300.0,55.0,6.0,213.0,26.0,0.0
25613,34330M,부여군,"전문, 과학 및 기술 서비스업(70~73)",69.0,410.0,49.0,3.0,283.0,75.0,0.0
27617,34340M,서천군,"전문, 과학 및 기술 서비스업(70~73)",56.0,772.0,45.0,2.0,717.0,7.0,1.0
29621,34350M,청양군,"전문, 과학 및 기술 서비스업(70~73)",42.0,211.0,31.0,3.0,113.0,17.0,47.0
31625,34360M,홍성군,"전문, 과학 및 기술 서비스업(70~73)",145.0,696.0,102.0,1.0,549.0,43.0,1.0
33629,34370M,예산군,"전문, 과학 및 기술 서비스업(70~73)",110.0,440.0,80.0,3.0,332.0,22.0,3.0
35633,34380M,태안군,"전문, 과학 및 기술 서비스업(70~73)",81.0,961.0,48.0,5.0,865.0,39.0,4.0
1565,34M,충청남도,"전문, 과학 및 기술 서비스업(70~73)",3215.0,20784.0,2160.0,176.0,17040.0,1270.0,138.0
3569,35010M,전주시,"전문, 과학 및 기술 서비스업(70~73)",1584.0,8756.0,1102.0,70.0,6960.0,596.0,28.0
5573,35011M,완산구,"전문, 과학 및 기술 서비스업(70~73)",903.0,4508.0,662.0,48.0,3349.0,430.0,19.0
7577,35012M,덕진구,"전문, 과학 및 기술 서비스업(70~73)",681.0,4248.0,440.0,22.0,3611.0,166.0,9.0
9581,35020M,군산시,"전문, 과학 및 기술 서비스업(70~73)",375.0,1910.0,272.0,18.0,1518.0,99.0,3.0
11585,35030M,익산시,"전문, 과학 및 기술 서비스업(70~73)",406.0,2261.0,292.0,23.0,1809.0,111.0,26.0
13589,35040M,정읍시,"전문, 과학 및 기술 서비스업(70~73)",155.0,1170.0,111.0,9.0,797.0,243.0,10.0
15593,35050M,남원시,"전문, 과학 및 기술 서비스업(70~73)",109.0,587.0,80.0,9.0,473.0,25.0,0.0
17597,35060M,김제시,"전문, 과학 및 기술 서비스업(70~73)",114.0,515.0,74.0,4.0,404.0,33.0,0.0
19601,35310M,완주군,"전문, 과학 및 기술 서비스업(70~73)",105.0,4288.0,54.0,4.0,3193.0,1037.0,0.0
21605,35320M,진안군,"전문, 과학 및 기술 서비스업(70~73)",30.0,217.0,17.0,4.0,167.0,24.0,5.0
23609,35330M,무주군,"전문, 과학 및 기술 서비스업(70~73)",37.0,87.0,30.0,3.0,45.0,9.0,0.0
25613,35340M,장수군,"전문, 과학 및 기술 서비스업(70~73)",29.0,187.0,22.0,3.0,158.0,4.0,0.0
27617,35350M,임실군,"전문, 과학 및 기술 서비스업(70~73)",24.0,213.0,14.0,0.0,187.0,11.0,1.0
29621,35360M,순창군,"전문, 과학 및 기술 서비스업(70~73)",22.0,84.0,16.0,3.0,61.0,2.0,2.0
31625,35370M,고창군,"전문, 과학 및 기술 서비스업(70~73)",68.0,262.0,48.0,8.0,189.0,17.0,0.0
33629,35380M,부안군,"전문, 과학 및 기술 서비스업(70~73)",54.0,251.0,30.0,4.0,207.0,10.0,0.0
1565,35M,전라북도,"전문, 과학 및 기술 서비스업(70~73)",3112.0,20788.0,2162.0,162.0,16168.0,2221.0,75.0
3569,36010M,목포시,"전문, 과학 및 기술 서비스업(70~73)",360.0,1829.0,253.0,24.0,1480.0,67.0,5.0
5573,36020M,여수시,"전문, 과학 및 기술 서비스업(70~73)",352.0,2335.0,231.0,18.0,1995.0,89.0,2.0
7577,36030M,순천시,"전문, 과학 및 기술 서비스업(70~73)",464.0,2587.0,336.0,30.0,1886.0,332.0,3.0
9581,36040M,나주시,"전문, 과학 및 기술 서비스업(70~73)",228.0,2524.0,123.0,14.0,2180.0,197.0,10.0
11585,36060M,광양시,"전문, 과학 및 기술 서비스업(70~73)",160.0,898.0,97.0,6.0,759.0,34.0,2.0
13589,36310M,담양군,"전문, 과학 및 기술 서비스업(70~73)",51.0,371.0,22.0,2.0,316.0,30.0,1.0
15593,36320M,곡성군,"전문, 과학 및 기술 서비스업(70~73)",34.0,160.0,20.0,3.0,134.0,0.0,3.0
17597,36330M,구례군,"전문, 과학 및 기술 서비스업(70~73)",24.0,167.0,17.0,0.0,146.0,4.0,0.0
19601,36350M,고흥군,"전문, 과학 및 기술 서비스업(70~73)",60.0,235.0,44.0,6.0,178.0,7.0,0.0
21605,36360M,보성군,"전문, 과학 및 기술 서비스업(70~73)",47.0,203.0,35.0,4.0,128.0,36.0,0.0
23609,36370M,화순군,"전문, 과학 및 기술 서비스업(70~73)",121.0,1073.0,66.0,5.0,923.0,79.0,0.0
25613,36380M,장흥군,"전문, 과학 및 기술 서비스업(70~73)",65.0,312.0,44.0,6.0,252.0,9.0,1.0
27617,36390M,강진군,"전문, 과학 및 기술 서비스업(70~73)",48.0,325.0,27.0,4.0,254.0,40.0,0.0
29621,36400M,해남군,"전문, 과학 및 기술 서비스업(70~73)",75.0,282.0,56.0,7.0,208.0,11.0,0.0
