,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
49371,11240H,송파구,운수 및 창고업(49~52),5915.0,15955.0,5701.0,14.0,8461.0,827.0,952.0
51375,11250H,강동구,운수 및 창고업(49~52),5629.0,10140.0,5535.0,12.0,3634.0,627.0,332.0
1275,11H,서울특별시,운수 및 창고업(49~52),95412.0,272618.0,89630.0,367.0,156040.0,11872.0,14709.0
3279,21010H,중구,운수 및 창고업(49~52),2150.0,20407.0,761.0,31.0,14317.0,2254.0,3044.0
5283,21020H,서구,운수 및 창고업(49~52),748.0,3277.0,645.0,24.0,1915.0,299.0,394.0
7287,21030H,동구,운수 및 창고업(49~52),1143.0,10174.0,722.0,24.0,6347.0,1934.0,1147.0
9291,21040H,영도구,운수 및 창고업(49~52),1082.0,3606.0,1005.0,31.0,2393.0,140.0,37.0
11295,21050H,부산진구,운수 및 창고업(49~52),2522.0,7137.0,2424.0,58.0,3907.0,360.0,388.0
13299,21060H,동래구,운수 및 창고업(49~52),1881.0,3495.0,1811.0,41.0,1027.0,194.0,422.0
15303,21070H,남구,운수 및 창고업(49~52),2087.0,10199.0,1828.0,43.0,5015.0,266.0,3047.0
17307,21080H,북구,운수 및 창고업(49~52),2276.0,3513.0,2230.0,29.0,959.0,127.0,168.0
19311,21090H,해운대구,운수 및 창고업(49~52),2632.0,6469.0,2446.0,23.0,2201.0,633.0,1166.0
21315,21100H,사하구,운수 및 창고업(49~52),2540.0,9468.0,2368.0,56.0,6295.0,200.0,549.0
23319,21110H,금정구,운수 및 창고업(49~52),1660.0,8178.0,1523.0,33.0,5414.0,200.0,1008.0
25323,21120H,강서구,운수 및 창고업(49~52),894.0,8358.0,618.0,43.0,7254.0,243.0,200.0
27327,21130H,연제구,운수 및 창고업(49~52),1457.0,3686.0,1342.0,27.0,1474.0,217.0,626.0
29331,21140H,수영구,운수 및 창고업(49~52),997.0,3214.0,939.0,19.0,1583.0,210.0,463.0
31335,21150H,사상구,운수 및 창고업(49~52),2003.0,6286.0,1839.0,36.0,3426.0,203.0,782.0
33339,21310H,기장군,운수 및 창고업(49~52),832.0,3238.0,786.0,6.0,2023.0,194.0,229.0
1275,21H,부산광역시,운수 및 창고업(49~52),26904.0,110705.0,23287.0,524.0,65550.0,7674.0,13670.0
3279,22010H,중구,운수 및 창고업(49~52),579.0,1483.0,546.0,30.0,617.0,126.0,164.0
5283,22020H,동구,운수 및 창고업(49~52),3448.0,9736.0,3258.0,27.0,5269.0,212.0,970.0
7287,22030H,서구,운수 및 창고업(49~52),1799.0,4714.0,1733.0,26.0,2222.0,238.0,495.0
9291,22040H,남구,운수 및 창고업(49~52),1233.0,2165.0,1200.0,19.0,733.0,138.0,75.0
11295,22050H,북구,운수 및 창고업(49~52),3967.0,7557.0,3828.0,32.0,2730.0,199.0,768.0
13299,22060H,수성구,운수 및 창고업(49~52),2383.0,4158.0,2325.0,15.0,1172.0,123.0,523.0
15303,22070H,달서구,운수 및 창고업(49~52),5422.0,12259.0,5186.0,29.0,3893.0,221.0,2930.0
17307,22310H,달성군,운수 및 창고업(49~52),2263.0,5639.0,2183.0,15.0,2752.0,64.0,625.0
1275,22H,대구광역시,운수 및 창고업(49~52),21094.0,47711.0,20259.0,193.0,19388.0,1321.0,6550.0
3279,23010H,중구,운수 및 창고업(49~52),2553.0,26764.0,1501.0,26.0,23910.0,1236.0,91.0
5283,23020H,동구,운수 및 창고업(49~52),740.0,2834.0,612.0,13.0,1275.0,102.0,832.0
7287,23040H,연수구,운수 및 창고업(49~52),2017.0,4961.0,1866.0,4.0,2757.0,156.0,178.0
9291,23050H,남동구,운수 및 창고업(49~52),5039.0,8033.0,4916.0,23.0,2092.0,173.0,829.0
11295,23060H,부평구,운수 및 창고업(49~52),4153.0,7747.0,4033.0,18.0,2650.0,340.0,706.0
13299,23070H,계양구,운수 및 창고업(49~52),2782.0,5724.0,2683.0,15.0,1861.0,263.0,902.0
15303,23080H,서구,운수 및 창고업(49~52),4449.0,18029.0,4204.0,15.0,12553.0,555.0,702.0
17307,23090H,미추홀구,운수 및 창고업(49~52),3925.0,9642.0,3672.0,14.0,4442.0,337.0,1177.0
19311,23310H,강화군,운수 및 창고업(49~52),359.0,747.0,353.0,2.0,326.0,9.0,57.0
21315,23320H,옹진군,운수 및 창고업(49~52),94.0,204.0,77.0,10.0,110.0,5.0,2.0
1275,23H,인천광역시,운수 및 창고업(49~52),26111.0,84685.0,23917.0,140.0,51976.0,3176.0,5476.0
3279,24010H,동구,운수 및 창고업(49~52),708.0,1729.0,672.0,38.0,852.0,156.0,11.0
5283,24020H,서구,운수 및 창고업(49~52),1962.0,6035.0,1836.0,8.0,3588.0,274.0,329.0
7287,24030H,남구,운수 및 창고업(49~52),1324.0,3292.0,1287.0,8.0,1410.0,91.0,496.0
9291,24040H,북구,운수 및 창고업(49~52),3328.0,9096.0,3178.0,25.0,3702.0,592.0,1599.0
11295,24050H,광산구,운수 및 창고업(49~52),2452.0,9765.0,2110.0,16.0,4191.0,171.0,3277.0
1275,24H,광주광역시,운수 및 창고업(49~52),9774.0,29917.0,9083.0,95.0,13743.0,1284.0,5712.0
3279,25010H,동구,운수 및 창고업(49~52),2299.0,11869.0,2197.0,12.0,7389.0,2068.0,203.0
5283,25020H,중구,운수 및 창고업(49~52),2489.0,6035.0,2410.0,27.0,2794.0,254.0,550.0
7287,25030H,서구,운수 및 창고업(49~52),4417.0,6819.0,4337.0,21.0,1646.0,369.0,446.0
9291,25040H,유성구,운수 및 창고업(49~52),1484.0,3732.0,1386.0,15.0,1524.0,173.0,634.0
11295,25050H,대덕구,운수 및 창고업(49~52),2041.0,6603.0,1860.0,9.0,4063.0,238.0,433.0
1275,25H,대전광역시,운수 및 창고업(49~52),12730.0,35058.0,12190.0,84.0,17416.0,3102.0,2266.0
3279,26010H,중구,운수 및 창고업(49~52),1872.0,2743.0,1822.0,21.0,497.0,201.0,202.0
5283,26020H,남구,운수 및 창고업(49~52),2639.0,9701.0,2268.0,41.0,5444.0,636.0,1312.0
7287,26030H,동구,운수 및 창고업(49~52),518.0,1101.0,508.0,3.0,494.0,17.0,79.0
9291,26040H,북구,운수 및 창고업(49~52),1049.0,4349.0,930.0,16.0,2225.0,156.0,1022.0
11295,26310H,울주군,운수 및 창고업(49~52),1458.0,6502.0,1250.0,18.0,4599.0,466.0,169.0
1275,26H,울산광역시,운수 및 창고업(49~52),7536.0,24396.0,6778.0,99.0,13259.0,1476.0,2784.0
3279,29010H,세종특별자치시,운수 및 창고업(49~52),942.0,3630.0,846.0,5.0,1975.0,87.0,717.0
1275,29H,세종특별자치시,운수 및 창고업(49~52),942.0,3630.0,846.0,5.0,1975.0,87.0,717.0
3279,31010H,수원시,운수 및 창고업(49~52),7715.0,18589.0,7414.0,43.0,8793.0,832.0,1507.0
5283,31011H,장안구,운수 및 창고업(49~52),1729.0,4178.0,1682.0,11.0,1872.0,105.0,508.0
7287,31012H,권선구,운수 및 창고업(49~52),3423.0,8568.0,3304.0,13.0,4632.0,343.0,276.0
9291,31013H,팔달구,운수 및 창고업(49~52),1214.0,2509.0,1152.0,18.0,534.0,192.0,613.0
11295,31014H,영통구,운수 및 창고업(49~52),1349.0,3334.0,1276.0,1.0,1755.0,192.0,110.0
13299,31020H,성남시,운수 및 창고업(49~52),5950.0,15141.0,5554.0,24.0,7426.0,660.0,1477.0
15303,31021H,수정구,운수 및 창고업(49~52),1640.0,3386.0,1545.0,10.0,1290.0,246.0,295.0
17307,31022H,중원구,운수 및 창고업(49~52),2344.0,5834.0,2198.0,9.0,2979.0,195.0,453.0
19311,31023H,분당구,운수 및 창고업(49~52),1966.0,5921.0,1811.0,5.0,3157.0,219.0,729.0
21315,31030H,의정부시,운수 및 창고업(49~52),3100.0,6150.0,3014.0,12.0,2608.0,206.0,310.0
23319,31040H,안양시,운수 및 창고업(49~52),4082.0,11174.0,3780.0,23.0,5017.0,764.0,1590.0
25323,31041H,만안구,운수 및 창고업(49~52),1748.0,5183.0,1630.0,14.0,2615.0,288.0,636.0
27327,31042H,동안구,운수 및 창고업(49~52),2334.0,5991.0,2150.0,9.0,2402.0,476.0,954.0
29331,31050H,부천시,운수 및 창고업(49~52),5672.0,11041.0,5516.0,31.0,4426.0,500.0,568.0
31335,31060H,광명시,운수 및 창고업(49~52),2325.0,5579.0,2225.0,16.0,1885.0,839.0,614.0
33339,31070H,평택시,운수 및 창고업(49~52),3421.0,13490.0,3004.0,35.0,8328.0,827.0,1296.0
35343,31080H,동두천시,운수 및 창고업(49~52),709.0,1352.0,686.0,1.0,612.0,26.0,27.0
37347,31090H,안산시,운수 및 창고업(49~52),6308.0,13357.0,6014.0,38.0,4985.0,632.0,1688.0
39351,31091H,상록구,운수 및 창고업(49~52),2992.0,4991.0,2910.0,20.0,1378.0,248.0,435.0
41355,31092H,단원구,운수 및 창고업(49~52),3316.0,8366.0,3104.0,18.0,3607.0,384.0,1253.0
43359,31100H,고양시,운수 및 창고업(49~52),7244.0,19324.0,6813.0,39.0,8601.0,878.0,2993.0
45363,31101H,덕양구,운수 및 창고업(49~52),3212.0,7657.0,3087.0,5.0,3377.0,331.0,857.0
47367,31103H,일산동구,운수 및 창고업(49~52),1842.0,7402.0,1607.0,19.0,3317.0,354.0,2105.0
49371,31104H,일산서구,운수 및 창고업(49~52),2190.0,4265.0,2119.0,15.0,1907.0,193.0,31.0
51375,31110H,과천시,운수 및 창고업(49~52),307.0,946.0,273.0,0.0,233.0,37.0,403.0
53379,31120H,구리시,운수 및 창고업(49~52),1661.0,4041.0,1599.0,11.0,1421.0,280.0,730.0
55383,31130H,남양주시,운수 및 창고업(49~52),4083.0,8792.0,3893.0,30.0,3556.0,371.0,942.0
57387,31140H,오산시,운수 및 창고업(49~52),1966.0,3894.0,1884.0,9.0,1560.0,270.0,171.0
59391,31150H,시흥시,운수 및 창고업(49~52),3769.0,7623.0,3589.0,29.0,2823.0,426.0,756.0
61395,31160H,군포시,운수 및 창고업(49~52),1876.0,9972.0,1607.0,3.0,4570.0,811.0,2981.0
63399,31170H,의왕시,운수 및 창고업(49~52),1316.0,4954.0,1166.0,9.0,2303.0,329.0,1147.0
65403,31180H,하남시,운수 및 창고업(49~52),1603.0,4552.0,1491.0,13.0,2016.0,398.0,634.0
67407,31190H,용인시,운수 및 창고업(49~52),5582.0,20525.0,5010.0,20.0,10738.0,1410.0,3347.0
69411,31191H,처인구,운수 및 창고업(49~52),2807.0,10369.0,2478.0,12.0,5879.0,647.0,1353.0
71415,31192H,기흥구,운수 및 창고업(49~52),2002.0,8505.0,1802.0,5.0,4181.0,722.0,1795.0
73419,31193H,수지구,운수 및 창고업(49~52),773.0,1651.0,730.0,3.0,678.0,41.0,199.0
75423,31200H,파주시,운수 및 창고업(49~52),2933.0,10450.0,2592.0,22.0,6377.0,496.0,963.0
77427,31210H,이천시,운수 및 창고업(49~52),1934.0,11510.0,1511.0,16.0,6963.0,1931.0,1089.0
79431,31220H,안성시,운수 및 창고업(49~52),1365.0,4587.0,1163.0,12.0,2587.0,388.0,437.0
81435,31230H,김포시,운수 및 창고업(49~52),2397.0,6810.0,2158.0,20.0,3817.0,190.0,625.0
83439,31240H,화성시,운수 및 창고업(49~52),5196.0,14610.0,4837.0,29.0,7328.0,883.0,1533.0
85443,31250H,광주시,운수 및 창고업(49~52),3354.0,10543.0,2899.0,16.0,5585.0,844.0,1199.0
87447,31260H,양주시,운수 및 창고업(49~52),1665.0,3701.0,1574.0,19.0,1468.0,160.0,480.0
89451,31270H,포천시,운수 및 창고업(49~52),1353.0,3116.0,1279.0,15.0,1281.0,132.0,409.0
91455,31280H,여주시,운수 및 창고업(49~52),806.0,2081.0,739.0,12.0,1030.0,61.0,239.0
93459,31350H,연천군,운수 및 창고업(49~52),199.0,475.0,187.0,1.0,255.0,18.0,14.0
95463,31370H,가평군,운수 및 창고업(49~52),239.0,746.0,223.0,3.0,422.0,92.0,6.0
97467,31380H,양평군,운수 및 창고업(49~52),549.0,999.0,509.0,2.0,414.0,65.0,9.0
1275,31H,경기도,운수 및 창고업(49~52),90679.0,250124.0,84203.0,553.0,119428.0,15756.0,30184.0
3279,32010H,춘천시,운수 및 창고업(49~52),1923.0,5116.0,1815.0,21.0,2014.0,314.0,952.0
5283,32020H,원주시,운수 및 창고업(49~52),2871.0,6395.0,2726.0,26.0,2874.0,279.0,490.0
7287,32030H,강릉시,운수 및 창고업(49~52),1568.0,4473.0,1466.0,22.0,2191.0,157.0,637.0
9291,32040H,동해시,운수 및 창고업(49~52),699.0,2415.0,587.0,8.0,1464.0,154.0,202.0
11295,32050H,태백시,운수 및 창고업(49~52),386.0,1125.0,350.0,15.0,695.0,43.0,22.0
13299,32060H,속초시,운수 및 창고업(49~52),667.0,1819.0,625.0,8.0,890.0,121.0,175.0
15303,32070H,삼척시,운수 및 창고업(49~52),386.0,881.0,347.0,15.0,361.0,59.0,99.0
17307,32310H,홍천군,운수 및 창고업(49~52),379.0,1040.0,359.0,6.0,470.0,53.0,152.0
19311,32320H,횡성군,운수 및 창고업(49~52),220.0,368.0,198.0,4.0,163.0,3.0,0.0
21315,32330H,영월군,운수 및 창고업(49~52),250.0,573.0,226.0,4.0,280.0,19.0,44.0
23319,32340H,평창군,운수 및 창고업(49~52),183.0,451.0,165.0,17.0,234.0,14.0,21.0
25323,32350H,정선군,운수 및 창고업(49~52),289.0,606.0,263.0,7.0,308.0,21.0,7.0
27327,32360H,철원군,운수 및 창고업(49~52),248.0,398.0,241.0,7.0,128.0,13.0,9.0
29331,32370H,화천군,운수 및 창고업(49~52),89.0,214.0,81.0,3.0,114.0,7.0,9.0
31335,32380H,양구군,운수 및 창고업(49~52),86.0,220.0,80.0,4.0,85.0,13.0,38.0
33339,32390H,인제군,운수 및 창고업(49~52),156.0,239.0,148.0,6.0,51.0,12.0,22.0
35343,32400H,고성군,운수 및 창고업(49~52),123.0,242.0,125.0,2.0,78.0,11.0,26.0
37347,32410H,양양군,운수 및 창고업(49~52),172.0,399.0,159.0,10.0,211.0,19.0,0.0
1275,32H,강원도,운수 및 창고업(49~52),10695.0,26974.0,9961.0,185.0,12611.0,1312.0,2905.0
3279,33020H,충주시,운수 및 창고업(49~52),1677.0,3957.0,1582.0,14.0,1510.0,155.0,696.0
5283,33030H,제천시,운수 및 창고업(49~52),1110.0,4134.0,941.0,11.0,2050.0,183.0,949.0
7287,33040H,청주시,운수 및 창고업(49~52),5871.0,14168.0,5569.0,48.0,6883.0,701.0,967.0
9291,33041H,상당구,운수 및 창고업(49~52),1271.0,2124.0,1252.0,6.0,659.0,17.0,190.0
11295,33042H,서원구,운수 및 창고업(49~52),1645.0,3662.0,1573.0,20.0,1725.0,271.0,73.0
13299,33043H,흥덕구,운수 및 창고업(49~52),1718.0,4716.0,1599.0,13.0,2621.0,264.0,219.0
15303,33044H,청원구,운수 및 창고업(49~52),1237.0,3666.0,1145.0,9.0,1878.0,149.0,485.0
17307,33320H,보은군,운수 및 창고업(49~52),244.0,444.0,237.0,3.0,150.0,54.0,0.0
19311,33330H,옥천군,운수 및 창고업(49~52),353.0,1131.0,309.0,4.0,568.0,191.0,59.0
21315,33340H,영동군,운수 및 창고업(49~52),310.0,726.0,292.0,12.0,363.0,57.0,2.0
23319,33350H,진천군,운수 및 창고업(49~52),643.0,1309.0,591.0,3.0,661.0,22.0,32.0
25323,33360H,괴산군,운수 및 창고업(49~52),204.0,540.0,194.0,5.0,267.0,27.0,47.0
27327,33370H,음성군,운수 및 창고업(49~52),703.0,2024.0,632.0,16.0,1179.0,184.0,13.0
29331,33380H,단양군,운수 및 창고업(49~52),187.0,808.0,143.0,5.0,363.0,24.0,273.0
31335,33390H,증평군,운수 및 창고업(49~52),294.0,564.0,271.0,6.0,182.0,12.0,93.0
1275,33H,충청북도,운수 및 창고업(49~52),11596.0,29805.0,10761.0,127.0,14176.0,1610.0,3131.0
3279,34010H,천안시,운수 및 창고업(49~52),5018.0,12590.0,4729.0,54.0,6061.0,812.0,934.0
5283,34011H,동남구,운수 및 창고업(49~52),2359.0,6524.0,2217.0,28.0,3165.0,643.0,471.0
7287,34012H,서북구,운수 및 창고업(49~52),2659.0,6066.0,2512.0,26.0,2896.0,169.0,463.0
9291,34020H,공주시,운수 및 창고업(49~52),651.0,1987.0,609.0,7.0,1037.0,87.0,247.0
11295,34030H,보령시,운수 및 창고업(49~52),569.0,1362.0,529.0,10.0,594.0,60.0,169.0
13299,34040H,아산시,운수 및 창고업(49~52),2064.0,5266.0,1889.0,25.0,2533.0,204.0,615.0
15303,34050H,서산시,운수 및 창고업(49~52),1035.0,3610.0,907.0,12.0,2240.0,231.0,220.0
17307,34060H,논산시,운수 및 창고업(49~52),1083.0,2046.0,1030.0,18.0,598.0,86.0,314.0
19311,34070H,계룡시,운수 및 창고업(49~52),149.0,606.0,131.0,6.0,368.0,75.0,26.0
21315,34080H,당진시,운수 및 창고업(49~52),1141.0,3887.0,961.0,19.0,2541.0,194.0,172.0
23319,34310H,금산군,운수 및 창고업(49~52),395.0,714.0,371.0,6.0,306.0,28.0,3.0
25323,34330H,부여군,운수 및 창고업(49~52),463.0,862.0,441.0,7.0,296.0,25.0,93.0
27327,34340H,서천군,운수 및 창고업(49~52),314.0,912.0,277.0,10.0,387.0,8.0,230.0
29331,34350H,청양군,운수 및 창고업(49~52),239.0,384.0,211.0,4.0,112.0,19.0,38.0
31335,34360H,홍성군,운수 및 창고업(49~52),654.0,1342.0,618.0,15.0,404.0,40.0,265.0
33339,34370H,예산군,운수 및 창고업(49~52),608.0,1250.0,565.0,8.0,549.0,39.0,89.0
35343,34380H,태안군,운수 및 창고업(49~52),305.0,786.0,286.0,4.0,351.0,70.0,75.0
1275,34H,충청남도,운수 및 창고업(49~52),14688.0,37604.0,13554.0,205.0,18377.0,1978.0,3490.0
3279,35010H,전주시,운수 및 창고업(49~52),4927.0,10883.0,4751.0,53.0,4616.0,294.0,1169.0
5283,35011H,완산구,운수 및 창고업(49~52),2259.0,3990.0,2202.0,29.0,1140.0,139.0,480.0
7287,35012H,덕진구,운수 및 창고업(49~52),2668.0,6893.0,2549.0,24.0,3476.0,155.0,689.0
9291,35020H,군산시,운수 및 창고업(49~52),1913.0,5577.0,1658.0,24.0,2529.0,164.0,1202.0
11295,35030H,익산시,운수 및 창고업(49~52),2385.0,5780.0,2254.0,25.0,2543.0,289.0,669.0
13299,35040H,정읍시,운수 및 창고업(49~52),830.0,1708.0,792.0,14.0,605.0,69.0,228.0
15303,35050H,남원시,운수 및 창고업(49~52),561.0,1033.0,527.0,11.0,453.0,39.0,3.0
17307,35060H,김제시,운수 및 창고업(49~52),760.0,1484.0,701.0,10.0,461.0,105.0,207.0
19311,35310H,완주군,운수 및 창고업(49~52),613.0,1810.0,531.0,12.0,924.0,40.0,303.0
21315,35320H,진안군,운수 및 창고업(49~52),122.0,361.0,116.0,3.0,182.0,31.0,29.0
23319,35330H,무주군,운수 및 창고업(49~52),113.0,266.0,105.0,4.0,105.0,46.0,6.0
25323,35340H,장수군,운수 및 창고업(49~52),89.0,100.0,90.0,1.0,8.0,1.0,0.0
27327,35350H,임실군,운수 및 창고업(49~52),180.0,329.0,172.0,2.0,151.0,4.0,0.0
29331,35360H,순창군,운수 및 창고업(49~52),127.0,235.0,124.0,6.0,100.0,3.0,2.0
31335,35370H,고창군,운수 및 창고업(49~52),356.0,656.0,336.0,12.0,181.0,47.0,80.0
33339,35380H,부안군,운수 및 창고업(49~52),310.0,704.0,286.0,8.0,336.0,25.0,49.0
1275,35H,전라북도,운수 및 창고업(49~52),13286.0,30926.0,12443.0,185.0,13194.0,1157.0,3947.0
3279,36010H,목포시,운수 및 창고업(49~52),1614.0,5546.0,1448.0,27.0,2237.0,204.0,1630.0
5283,36020H,여수시,운수 및 창고업(49~52),1921.0,7991.0,1592.0,38.0,4582.0,172.0,1607.0
7287,36030H,순천시,운수 및 창고업(49~52),2056.0,5608.0,1943.0,27.0,2618.0,107.0,913.0
9291,36040H,나주시,운수 및 창고업(49~52),619.0,1361.0,548.0,8.0,690.0,45.0,70.0
11295,36060H,광양시,운수 및 창고업(49~52),881.0,7224.0,559.0,17.0,4649.0,384.0,1615.0
13299,36310H,담양군,운수 및 창고업(49~52),289.0,1019.0,240.0,5.0,495.0,30.0,249.0
15303,36320H,곡성군,운수 및 창고업(49~52),121.0,405.0,106.0,8.0,176.0,10.0,105.0
17307,36330H,구례군,운수 및 창고업(49~52),114.0,437.0,106.0,6.0,254.0,6.0,65.0
19311,36350H,고흥군,운수 및 창고업(49~52),339.0,725.0,314.0,21.0,353.0,33.0,4.0
21315,36360H,보성군,운수 및 창고업(49~52),227.0,494.0,207.0,10.0,238.0,17.0,22.0
23319,36370H,화순군,운수 및 창고업(49~52),761.0,1000.0,735.0,3.0,161.0,47.0,54.0
25323,36380H,장흥군,운수 및 창고업(49~52),202.0,458.0,187.0,15.0,121.0,13.0,122.0
27327,36390H,강진군,운수 및 창고업(49~52),200.0,362.0,176.0,10.0,141.0,24.0,11.0
29331,36400H,해남군,운수 및 창고업(49~52),365.0,758.0,334.0,19.0,224.0,108.0,73.0
31335,36410H,영암군,운수 및 창고업(49~52),321.0,1021.0,240.0,9.0,655.0,65.0,52.0
33339,36420H,무안군,운수 및 창고업(49~52),344.0,844.0,295.0,8.0,325.0,108.0,108.0
35343,36430H,함평군,운수 및 창고업(49~52),173.0,513.0,134.0,12.0,236.0,85.0,46.0
37347,36440H,영광군,운수 및 창고업(49~52),282.0,568.0,263.0,6.0,206.0,32.0,61.0
39351,36450H,장성군,운수 및 창고업(49~52),330.0,784.0,282.0,2.0,485.0,15.0,0.0
41355,36460H,완도군,운수 및 창고업(49~52),238.0,697.0,190.0,17.0,338.0,90.0,62.0
43359,36470H,진도군,운수 및 창고업(49~52),141.0,277.0,123.0,8.0,118.0,27.0,1.0
45363,36480H,신안군,운수 및 창고업(49~52),152.0,316.0,122.0,2.0,178.0,14.0,0.0
1275,36H,전라남도,운수 및 창고업(49~52),11690.0,38408.0,10144.0,278.0,19480.0,1636.0,6870.0
3279,37010H,포항시,운수 및 창고업(49~52),3755.0,10703.0,3353.0,77.0,5598.0,395.0,1280.0
5283,37011H,남구,운수 및 창고업(49~52),1888.0,6605.0,1572.0,25.0,3825.0,172.0,1011.0
7287,37012H,북구,운수 및 창고업(49~52),1867.0,4098.0,1781.0,52.0,1773.0,223.0,269.0
9291,37020H,경주시,운수 및 창고업(49~52),1874.0,4578.0,1752.0,20.0,1992.0,129.0,685.0
11295,37030H,김천시,운수 및 창고업(49~52),992.0,3750.0,933.0,15.0,2211.0,51.0,540.0
13299,37040H,안동시,운수 및 창고업(49~52),1198.0,2407.0,1128.0,13.0,985.0,69.0,212.0
15303,37050H,구미시,운수 및 창고업(49~52),3791.0,7299.0,3603.0,41.0,3040.0,466.0,149.0
17307,37060H,영주시,운수 및 창고업(49~52),757.0,2199.0,714.0,19.0,1257.0,85.0,124.0
19311,37070H,영천시,운수 및 창고업(49~52),681.0,1317.0,649.0,10.0,514.0,47.0,97.0
21315,37080H,상주시,운수 및 창고업(49~52),652.0,1387.0,619.0,22.0,395.0,83.0,268.0
23319,37090H,문경시,운수 및 창고업(49~52),547.0,895.0,523.0,8.0,310.0,31.0,23.0
25323,37100H,경산시,운수 및 창고업(49~52),1761.0,4713.0,1650.0,13.0,2798.0,109.0,143.0
27327,37310H,군위군,운수 및 창고업(49~52),128.0,272.0,116.0,1.0,140.0,14.0,1.0
29331,37320H,의성군,운수 및 창고업(49~52),290.0,500.0,270.0,4.0,181.0,43.0,2.0
31335,37330H,청송군,운수 및 창고업(49~52),105.0,282.0,95.0,11.0,148.0,27.0,1.0
33339,37340H,영양군,운수 및 창고업(49~52),74.0,131.0,70.0,0.0,54.0,7.0,0.0
35343,37350H,영덕군,운수 및 창고업(49~52),213.0,362.0,203.0,4.0,130.0,19.0,6.0
37347,37360H,청도군,운수 및 창고업(49~52),226.0,492.0,211.0,6.0,215.0,49.0,11.0
39351,37370H,고령군,운수 및 창고업(49~52),196.0,381.0,184.0,10.0,168.0,17.0,2.0
41355,37380H,성주군,운수 및 창고업(49~52),193.0,543.0,180.0,7.0,321.0,5.0,30.0
43359,37390H,칠곡군,운수 및 창고업(49~52),1024.0,3840.0,918.0,23.0,2347.0,422.0,130.0
45363,37400H,예천군,운수 및 창고업(49~52),245.0,441.0,234.0,9.0,168.0,23.0,7.0
47367,37410H,봉화군,운수 및 창고업(49~52),130.0,361.0,113.0,3.0,236.0,9.0,0.0
49371,37420H,울진군,운수 및 창고업(49~52),173.0,345.0,156.0,5.0,161.0,13.0,10.0
51375,37430H,울릉군,운수 및 창고업(49~52),87.0,238.0,71.0,2.0,142.0,23.0,0.0
1275,37H,경상북도,운수 및 창고업(49~52),19092.0,47436.0,17745.0,323.0,23511.0,2136.0,3721.0
3279,38030H,진주시,운수 및 창고업(49~52),2457.0,7320.0,2330.0,40.0,3292.0,484.0,1174.0
