,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
2072,31010B,수원시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,31011B,장안구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,31012B,권선구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,31013B,팔달구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
10088,31014B,영통구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
12092,31020B,성남시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,31021B,수정구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
16100,31022B,중원구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,31023B,분당구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
20108,31030B,의정부시,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
22112,31040B,안양시,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
24116,31041B,만안구,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
26120,31042B,동안구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,31050B,부천시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
30128,31060B,광명시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
32132,31070B,평택시,광업(05~08),3.0,43.0,0.0,0.0,43.0,0.0,0.0
34136,31080B,동두천시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
36140,31090B,안산시,광업(05~08),3.0,19.0,0.0,0.0,19.0,0.0,0.0
38144,31091B,상록구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
40148,31092B,단원구,광업(05~08),3.0,19.0,0.0,0.0,19.0,0.0,0.0
42152,31100B,고양시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
44156,31101B,덕양구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
46160,31103B,일산동구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
48164,31104B,일산서구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
50168,31110B,과천시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
52172,31120B,구리시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
54176,31130B,남양주시,광업(05~08),4.0,40.0,0.0,0.0,33.0,0.0,7.0
56180,31140B,오산시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
58184,31150B,시흥시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
60188,31160B,군포시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
62192,31170B,의왕시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
64196,31180B,하남시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
66200,31190B,용인시,광업(05~08),9.0,266.0,1.0,0.0,241.0,13.0,11.0
68204,31191B,처인구,광업(05~08),6.0,210.0,1.0,0.0,185.0,13.0,11.0
70208,31192B,기흥구,광업(05~08),3.0,56.0,0.0,0.0,56.0,0.0,0.0
72212,31193B,수지구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
74216,31200B,파주시,광업(05~08),4.0,63.0,0.0,0.0,43.0,1.0,19.0
76220,31210B,이천시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
78224,31220B,안성시,광업(05~08),4.0,21.0,0.0,0.0,21.0,0.0,0.0
80228,31230B,김포시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
82232,31240B,화성시,광업(05~08),19.0,149.0,11.0,7.0,118.0,10.0,3.0
84236,31250B,광주시,광업(05~08),3.0,31.0,1.0,0.0,27.0,3.0,0.0
86240,31260B,양주시,광업(05~08),6.0,84.0,0.0,0.0,84.0,0.0,0.0
88244,31270B,포천시,광업(05~08),15.0,380.0,1.0,0.0,342.0,3.0,34.0
90248,31280B,여주시,광업(05~08),10.0,76.0,0.0,0.0,71.0,5.0,0.0
92252,31350B,연천군,광업(05~08),5.0,46.0,0.0,0.0,46.0,0.0,0.0
94256,31370B,가평군,광업(05~08),3.0,128.0,0.0,0.0,128.0,0.0,0.0
96260,31380B,양평군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,31B,경기도,광업(05~08),94.0,1454.0,15.0,8.0,1320.0,37.0,74.0
2072,32010B,춘천시,광업(05~08),5.0,155.0,0.0,0.0,149.0,6.0,0.0
4076,32020B,원주시,광업(05~08),15.0,732.0,0.0,0.0,659.0,58.0,15.0
6080,32030B,강릉시,광업(05~08),22.0,299.0,0.0,0.0,285.0,14.0,0.0
8084,32040B,동해시,광업(05~08),3.0,84.0,0.0,0.0,84.0,0.0,0.0
10088,32050B,태백시,광업(05~08),16.0,743.0,7.0,0.0,731.0,5.0,0.0
12092,32060B,속초시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,32070B,삼척시,광업(05~08),41.0,1566.0,6.0,0.0,1554.0,6.0,0.0
16100,32310B,홍천군,광업(05~08),3.0,39.0,0.0,0.0,38.0,1.0,0.0
18104,32320B,횡성군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
20108,32330B,영월군,광업(05~08),20.0,366.0,2.0,0.0,360.0,4.0,0.0
22112,32340B,평창군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
24116,32350B,정선군,광업(05~08),13.0,261.0,1.0,0.0,250.0,10.0,0.0
26120,32360B,철원군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,32370B,화천군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
30128,32380B,양구군,광업(05~08),4.0,23.0,0.0,0.0,20.0,3.0,0.0
32132,32390B,인제군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
34136,32400B,고성군,광업(05~08),12.0,74.0,0.0,0.0,52.0,20.0,2.0
36140,32410B,양양군,광업(05~08),11.0,75.0,2.0,0.0,71.0,2.0,0.0
68,32B,강원도,광업(05~08),171.0,4500.0,18.0,0.0,4336.0,129.0,17.0
2072,33020B,충주시,광업(05~08),18.0,238.0,1.0,0.0,227.0,5.0,5.0
4076,33030B,제천시,광업(05~08),23.0,166.0,7.0,1.0,148.0,10.0,0.0
6080,33040B,청주시,광업(05~08),14.0,176.0,3.0,0.0,154.0,19.0,0.0
8084,33041B,상당구,광업(05~08),5.0,56.0,2.0,0.0,54.0,0.0,0.0
10088,33042B,서원구,광업(05~08),3.0,22.0,0.0,0.0,22.0,0.0,0.0
12092,33043B,흥덕구,광업(05~08),4.0,94.0,0.0,0.0,75.0,19.0,0.0
14096,33044B,청원구,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
16100,33320B,보은군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,33330B,옥천군,광업(05~08),4.0,18.0,2.0,1.0,14.0,1.0,0.0
20108,33340B,영동군,광업(05~08),3.0,19.0,1.0,0.0,18.0,0.0,0.0
22112,33350B,진천군,광업(05~08),5.0,132.0,0.0,0.0,132.0,0.0,0.0
24116,33360B,괴산군,광업(05~08),4.0,35.0,0.0,0.0,35.0,0.0,0.0
26120,33370B,음성군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,33380B,단양군,광업(05~08),14.0,229.0,0.0,0.0,225.0,4.0,0.0
30128,33390B,증평군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,33B,충청북도,광업(05~08),87.0,1034.0,14.0,2.0,972.0,41.0,5.0
2072,34010B,천안시,광업(05~08),5.0,69.0,0.0,0.0,66.0,3.0,0.0
4076,34011B,동남구,광업(05~08),4.0,65.0,0.0,0.0,65.0,0.0,0.0
6080,34012B,서북구,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,34020B,공주시,광업(05~08),4.0,23.0,0.0,0.0,23.0,0.0,0.0
10088,34030B,보령시,광업(05~08),12.0,91.0,1.0,0.0,88.0,2.0,0.0
12092,34040B,아산시,광업(05~08),8.0,110.0,3.0,0.0,102.0,5.0,0.0
14096,34050B,서산시,광업(05~08),14.0,100.0,7.0,4.0,86.0,3.0,0.0
16100,34060B,논산시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,34070B,계룡시,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
20108,34080B,당진시,광업(05~08),8.0,60.0,2.0,0.0,57.0,1.0,0.0
22112,34310B,금산군,광업(05~08),6.0,43.0,1.0,0.0,36.0,5.0,1.0
24116,34330B,부여군,광업(05~08),7.0,89.0,0.0,0.0,88.0,1.0,0.0
26120,34340B,서천군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,34350B,청양군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
30128,34360B,홍성군,광업(05~08),3.0,55.0,0.0,0.0,52.0,3.0,0.0
32132,34370B,예산군,광업(05~08),4.0,35.0,3.0,0.0,32.0,0.0,0.0
34136,34380B,태안군,광업(05~08),19.0,46.0,18.0,4.0,16.0,7.0,1.0
68,34B,충청남도,광업(05~08),91.0,727.0,36.0,8.0,646.0,30.0,7.0
2072,35010B,전주시,광업(05~08),4.0,48.0,0.0,0.0,37.0,11.0,0.0
4076,35011B,완산구,광업(05~08),3.0,42.0,0.0,0.0,35.0,7.0,0.0
6080,35012B,덕진구,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,35020B,군산시,광업(05~08),7.0,141.0,1.0,0.0,130.0,10.0,0.0
10088,35030B,익산시,광업(05~08),20.0,213.0,6.0,1.0,200.0,6.0,0.0
12092,35040B,정읍시,광업(05~08),10.0,80.0,0.0,0.0,79.0,1.0,0.0
14096,35050B,남원시,광업(05~08),16.0,215.0,1.0,1.0,206.0,7.0,0.0
16100,35060B,김제시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,35310B,완주군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
20108,35320B,진안군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
22112,35330B,무주군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
24116,35340B,장수군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
26120,35350B,임실군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,35360B,순창군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
30128,35370B,고창군,광업(05~08),27.0,106.0,16.0,12.0,69.0,9.0,0.0
32132,35380B,부안군,광업(05~08),15.0,67.0,11.0,8.0,41.0,7.0,0.0
68,35B,전라북도,광업(05~08),108.0,972.0,37.0,22.0,854.0,59.0,0.0
2072,36010B,목포시,광업(05~08),11.0,45.0,3.0,0.0,35.0,7.0,0.0
4076,36020B,여수시,광업(05~08),4.0,39.0,1.0,0.0,38.0,0.0,0.0
6080,36030B,순천시,광업(05~08),3.0,19.0,2.0,0.0,17.0,0.0,0.0
8084,36040B,나주시,광업(05~08),10.0,71.0,1.0,0.0,69.0,1.0,0.0
10088,36060B,광양시,광업(05~08),4.0,33.0,0.0,0.0,28.0,2.0,3.0
12092,36310B,담양군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,36320B,곡성군,광업(05~08),4.0,13.0,0.0,0.0,13.0,0.0,0.0
16100,36330B,구례군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,36350B,고흥군,광업(05~08),8.0,44.0,3.0,0.0,33.0,8.0,0.0
20108,36360B,보성군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
22112,36370B,화순군,광업(05~08),5.0,209.0,1.0,0.0,207.0,1.0,0.0
24116,36380B,장흥군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
26120,36390B,강진군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,36400B,해남군,광업(05~08),12.0,152.0,5.0,2.0,131.0,14.0,0.0
30128,36410B,영암군,광업(05~08),5.0,42.0,0.0,0.0,41.0,1.0,0.0
32132,36420B,무안군,광업(05~08),17.0,47.0,15.0,5.0,14.0,13.0,0.0
34136,36430B,함평군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
36140,36440B,영광군,광업(05~08),131.0,297.0,125.0,109.0,58.0,4.0,1.0
38144,36450B,장성군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
40148,36460B,완도군,광업(05~08),3.0,79.0,0.0,0.0,73.0,6.0,0.0
42152,36470B,진도군,광업(05~08),4.0,20.0,2.0,0.0,6.0,12.0,0.0
44156,36480B,신안군,광업(05~08),778.0,1702.0,775.0,565.0,61.0,301.0,0.0
68,36B,전라남도,광업(05~08),1006.0,2859.0,935.0,681.0,868.0,371.0,4.0
2072,37010B,포항시,광업(05~08),13.0,66.0,4.0,0.0,62.0,0.0,0.0
4076,37011B,남구,광업(05~08),9.0,31.0,4.0,0.0,27.0,0.0,0.0
6080,37012B,북구,광업(05~08),4.0,35.0,0.0,0.0,35.0,0.0,0.0
8084,37020B,경주시,광업(05~08),19.0,62.0,10.0,1.0,51.0,0.0,0.0
10088,37030B,김천시,광업(05~08),12.0,97.0,2.0,0.0,85.0,10.0,0.0
12092,37040B,안동시,광업(05~08),14.0,114.0,2.0,1.0,107.0,4.0,0.0
14096,37050B,구미시,광업(05~08),7.0,48.0,3.0,0.0,45.0,0.0,0.0
16100,37060B,영주시,광업(05~08),11.0,154.0,3.0,0.0,135.0,16.0,0.0
18104,37070B,영천시,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
20108,37080B,상주시,광업(05~08),9.0,54.0,2.0,0.0,44.0,8.0,0.0
22112,37090B,문경시,광업(05~08),3.0,57.0,0.0,0.0,57.0,0.0,0.0
24116,37100B,경산시,광업(05~08),5.0,104.0,0.0,0.0,104.0,0.0,0.0
26120,37310B,군위군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
28124,37320B,의성군,광업(05~08),6.0,10.0,3.0,0.0,6.0,1.0,0.0
30128,37330B,청송군,광업(05~08),5.0,35.0,2.0,0.0,24.0,9.0,0.0
32132,37340B,영양군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
34136,37350B,영덕군,광업(05~08),6.0,47.0,0.0,0.0,46.0,1.0,0.0
36140,37360B,청도군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
38144,37370B,고령군,광업(05~08),3.0,44.0,0.0,0.0,44.0,0.0,0.0
40148,37380B,성주군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
42152,37390B,칠곡군,광업(05~08),5.0,46.0,0.0,0.0,43.0,3.0,0.0
44156,37400B,예천군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
46160,37410B,봉화군,광업(05~08),6.0,95.0,1.0,0.0,92.0,2.0,0.0
48164,37420B,울진군,광업(05~08),11.0,107.0,1.0,0.0,96.0,10.0,0.0
50168,37430B,울릉군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,37B,경상북도,광업(05~08),143.0,1284.0,34.0,2.0,1181.0,67.0,0.0
2072,38030B,진주시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,38050B,통영시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,38060B,사천시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,38070B,김해시,광업(05~08),11.0,170.0,2.0,0.0,165.0,3.0,0.0
10088,38080B,밀양시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
12092,38090B,거제시,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,38100B,양산시,광업(05~08),6.0,70.0,0.0,0.0,68.0,2.0,0.0
16100,38110B,창원시,광업(05~08),13.0,81.0,2.0,0.0,73.0,6.0,0.0
18104,38111B,의창구,광업(05~08),4.0,12.0,0.0,0.0,11.0,1.0,0.0
20108,38112B,성산구,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
22112,38113B,마산합포구,광업(05~08),5.0,53.0,1.0,0.0,48.0,4.0,0.0
24116,38114B,마산회원구,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
26120,38115B,진해구,광업(05~08),3.0,13.0,1.0,0.0,11.0,1.0,0.0
28124,38310B,의령군,광업(05~08),4.0,32.0,0.0,0.0,32.0,0.0,0.0
30128,38320B,함안군,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
32132,38330B,창녕군,광업(05~08),4.0,20.0,0.0,0.0,18.0,2.0,0.0
34136,38340B,고성군,광업(05~08),0.0,0.0,0.0,0.0,0.0,0.0,0.0
36140,38350B,남해군,광업(05~08),1.0,0.0,0.0,0.0,0.0,0.0,0.0
38144,38360B,하동군,광업(05~08),4.0,5.0,3.0,0.0,1.0,1.0,0.0
40148,38370B,산청군,광업(05~08),17.0,69.0,10.0,1.0,50.0,8.0,0.0
42152,38380B,함양군,광업(05~08),3.0,51.0,1.0,0.0,42.0,8.0,0.0
44156,38390B,거창군,광업(05~08),8.0,131.0,2.0,0.0,124.0,5.0,0.0
46160,38400B,합천군,광업(05~08),7.0,32.0,4.0,0.0,27.0,1.0,0.0
68,38B,경상남도,광업(05~08),85.0,712.0,26.0,1.0,645.0,40.0,0.0
2072,39010B,제주시,광업(05~08),9.0,147.0,0.0,0.0,141.0,6.0,0.0
4076,39020B,서귀포시,광업(05~08),2.0,0.0,0.0,0.0,0.0,0.0,0.0
68,39B,제주특별자치도,광업(05~08),11.0,165.0,0.0,0.0,153.0,12.0,0.0
