,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
12025,21060A,동래구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,21070A,남구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
16033,21080A,북구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
18037,21090A,해운대구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
20041,21100A,사하구,"농업, 임업 및 어업(01~03)",10.0,461.0,0.0,0.0,392.0,69.0,0.0
22045,21110A,금정구,"농업, 임업 및 어업(01~03)",3.0,3.0,0.0,0.0,3.0,0.0,0.0
24049,21120A,강서구,"농업, 임업 및 어업(01~03)",9.0,28.0,0.0,0.0,27.0,1.0,0.0
26053,21130A,연제구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
28057,21140A,수영구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
30061,21150A,사상구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32065,21310A,기장군,"농업, 임업 및 어업(01~03)",7.0,37.0,0.0,0.0,37.0,0.0,0.0
1,21A,부산광역시,"농업, 임업 및 어업(01~03)",82.0,3827.0,0.0,0.0,3382.0,429.0,16.0
2005,22010A,중구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,22020A,동구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,22030A,서구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,22040A,남구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
10021,22050A,북구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,22060A,수성구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,22070A,달서구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
16033,22310A,달성군,"농업, 임업 및 어업(01~03)",13.0,156.0,0.0,0.0,45.0,111.0,0.0
1,22A,대구광역시,"농업, 임업 및 어업(01~03)",18.0,318.0,0.0,0.0,205.0,113.0,0.0
2005,23010A,중구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,23020A,동구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,23040A,연수구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,23050A,남동구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
10021,23060A,부평구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,23070A,계양구,"농업, 임업 및 어업(01~03)",3.0,7.0,0.0,0.0,5.0,2.0,0.0
14029,23080A,서구,"농업, 임업 및 어업(01~03)",7.0,22.0,0.0,0.0,22.0,0.0,0.0
16033,23090A,미추홀구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
18037,23310A,강화군,"농업, 임업 및 어업(01~03)",14.0,77.0,0.0,0.0,74.0,3.0,0.0
20041,23320A,옹진군,"농업, 임업 및 어업(01~03)",7.0,58.0,0.0,0.0,19.0,30.0,9.0
1,23A,인천광역시,"농업, 임업 및 어업(01~03)",36.0,201.0,0.0,0.0,156.0,36.0,9.0
2005,24010A,동구,"농업, 임업 및 어업(01~03)",4.0,23.0,0.0,0.0,20.0,3.0,0.0
4009,24020A,서구,"농업, 임업 및 어업(01~03)",10.0,82.0,0.0,0.0,74.0,3.0,5.0
6013,24030A,남구,"농업, 임업 및 어업(01~03)",3.0,16.0,0.0,0.0,8.0,8.0,0.0
8017,24040A,북구,"농업, 임업 및 어업(01~03)",4.0,17.0,0.0,0.0,17.0,0.0,0.0
10021,24050A,광산구,"농업, 임업 및 어업(01~03)",13.0,245.0,0.0,0.0,221.0,4.0,20.0
1,24A,광주광역시,"농업, 임업 및 어업(01~03)",34.0,383.0,0.0,0.0,340.0,18.0,25.0
2005,25010A,동구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,25020A,중구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,25030A,서구,"농업, 임업 및 어업(01~03)",9.0,296.0,0.0,0.0,295.0,1.0,0.0
8017,25040A,유성구,"농업, 임업 및 어업(01~03)",5.0,22.0,0.0,0.0,10.0,1.0,11.0
10021,25050A,대덕구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25A,대전광역시,"농업, 임업 및 어업(01~03)",14.0,318.0,0.0,0.0,305.0,2.0,11.0
2005,26010A,중구,"농업, 임업 및 어업(01~03)",3.0,49.0,0.0,0.0,36.0,13.0,0.0
4009,26020A,남구,"농업, 임업 및 어업(01~03)",6.0,13.0,0.0,0.0,9.0,3.0,1.0
6013,26030A,동구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,26040A,북구,"농업, 임업 및 어업(01~03)",3.0,12.0,0.0,0.0,7.0,5.0,0.0
10021,26310A,울주군,"농업, 임업 및 어업(01~03)",20.0,107.0,0.0,0.0,85.0,21.0,1.0
1,26A,울산광역시,"농업, 임업 및 어업(01~03)",34.0,186.0,0.0,0.0,142.0,42.0,2.0
2005,29010A,세종특별자치시,"농업, 임업 및 어업(01~03)",15.0,70.0,0.0,0.0,66.0,4.0,0.0
1,29A,세종특별자치시,"농업, 임업 및 어업(01~03)",15.0,70.0,0.0,0.0,66.0,4.0,0.0
2005,31010A,수원시,"농업, 임업 및 어업(01~03)",6.0,252.0,0.0,0.0,212.0,40.0,0.0
4009,31011A,장안구,"농업, 임업 및 어업(01~03)",4.0,197.0,0.0,0.0,187.0,10.0,0.0
6013,31012A,권선구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,31013A,팔달구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
10021,31014A,영통구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,31020A,성남시,"농업, 임업 및 어업(01~03)",10.0,116.0,0.0,0.0,94.0,22.0,0.0
14029,31021A,수정구,"농업, 임업 및 어업(01~03)",4.0,13.0,0.0,0.0,12.0,1.0,0.0
16033,31022A,중원구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
18037,31023A,분당구,"농업, 임업 및 어업(01~03)",4.0,57.0,0.0,0.0,36.0,21.0,0.0
20041,31030A,의정부시,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
22045,31040A,안양시,"농업, 임업 및 어업(01~03)",3.0,6.0,0.0,0.0,4.0,2.0,0.0
24049,31041A,만안구,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
26053,31042A,동안구,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
28057,31050A,부천시,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
30061,31060A,광명시,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32065,31070A,평택시,"농업, 임업 및 어업(01~03)",47.0,563.0,0.0,0.0,518.0,45.0,0.0
34069,31080A,동두천시,"농업, 임업 및 어업(01~03)",1.0,0.0,0.0,0.0,0.0,0.0,0.0
36073,31090A,안산시,"농업, 임업 및 어업(01~03)",12.0,108.0,0.0,0.0,84.0,23.0,1.0
38077,31091A,상록구,"농업, 임업 및 어업(01~03)",5.0,20.0,0.0,0.0,16.0,3.0,1.0
40081,31092A,단원구,"농업, 임업 및 어업(01~03)",7.0,88.0,0.0,0.0,68.0,20.0,0.0
42085,31100A,고양시,"농업, 임업 및 어업(01~03)",24.0,152.0,0.0,0.0,130.0,22.0,0.0
44089,31101A,덕양구,"농업, 임업 및 어업(01~03)",9.0,81.0,0.0,0.0,65.0,16.0,0.0
46093,31103A,일산동구,"농업, 임업 및 어업(01~03)",9.0,37.0,0.0,0.0,32.0,5.0,0.0
48097,31104A,일산서구,"농업, 임업 및 어업(01~03)",6.0,34.0,0.0,0.0,33.0,1.0,0.0
50101,31110A,과천시,"농업, 임업 및 어업(01~03)",3.0,20.0,0.0,0.0,20.0,0.0,0.0
52105,31120A,구리시,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
54109,31130A,남양주시,"농업, 임업 및 어업(01~03)",19.0,58.0,0.0,0.0,49.0,9.0,0.0
56113,31140A,오산시,"농업, 임업 및 어업(01~03)",4.0,49.0,0.0,0.0,49.0,0.0,0.0
58117,31150A,시흥시,"농업, 임업 및 어업(01~03)",6.0,17.0,0.0,0.0,17.0,0.0,0.0
60121,31160A,군포시,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
62125,31170A,의왕시,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
64129,31180A,하남시,"농업, 임업 및 어업(01~03)",3.0,13.0,0.0,0.0,13.0,0.0,0.0
66133,31190A,용인시,"농업, 임업 및 어업(01~03)",35.0,226.0,0.0,0.0,190.0,36.0,0.0
68137,31191A,처인구,"농업, 임업 및 어업(01~03)",32.0,212.0,0.0,0.0,176.0,36.0,0.0
70141,31192A,기흥구,"농업, 임업 및 어업(01~03)",3.0,14.0,0.0,0.0,14.0,0.0,0.0
72145,31193A,수지구,"농업, 임업 및 어업(01~03)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
74149,31200A,파주시,"농업, 임업 및 어업(01~03)",22.0,184.0,0.0,0.0,178.0,6.0,0.0
76153,31210A,이천시,"농업, 임업 및 어업(01~03)",51.0,487.0,0.0,0.0,456.0,31.0,0.0
78157,31220A,안성시,"농업, 임업 및 어업(01~03)",70.0,785.0,0.0,0.0,639.0,146.0,0.0
80161,31230A,김포시,"농업, 임업 및 어업(01~03)",20.0,137.0,0.0,0.0,131.0,6.0,0.0
82165,31240A,화성시,"농업, 임업 및 어업(01~03)",36.0,272.0,0.0,0.0,256.0,16.0,0.0
84169,31250A,광주시,"농업, 임업 및 어업(01~03)",27.0,173.0,0.0,0.0,150.0,23.0,0.0
86173,31260A,양주시,"농업, 임업 및 어업(01~03)",9.0,33.0,0.0,0.0,33.0,0.0,0.0
88177,31270A,포천시,"농업, 임업 및 어업(01~03)",36.0,347.0,0.0,0.0,331.0,16.0,0.0
90181,31280A,여주시,"농업, 임업 및 어업(01~03)",27.0,261.0,0.0,0.0,209.0,52.0,0.0
92185,31350A,연천군,"농업, 임업 및 어업(01~03)",15.0,166.0,0.0,0.0,107.0,26.0,33.0
94189,31370A,가평군,"농업, 임업 및 어업(01~03)",2.0,0.0,0.0,0.0,0.0,0.0,0.0
96193,31380A,양평군,"농업, 임업 및 어업(01~03)",26.0,218.0,0.0,0.0,127.0,75.0,16.0
1,31A,경기도,"농업, 임업 및 어업(01~03)",522.0,4820.0,0.0,0.0,4166.0,604.0,50.0
2005,32010A,춘천시,"농업, 임업 및 어업(01~03)",27.0,436.0,0.0,0.0,313.0,123.0,0.0
4009,32020A,원주시,"농업, 임업 및 어업(01~03)",38.0,278.0,0.0,0.0,251.0,25.0,2.0
6013,32030A,강릉시,"농업, 임업 및 어업(01~03)",44.0,335.0,0.0,0.0,300.0,35.0,0.0
8017,32040A,동해시,"농업, 임업 및 어업(01~03)",3.0,18.0,0.0,0.0,18.0,0.0,0.0
10021,32050A,태백시,"농업, 임업 및 어업(01~03)",11.0,55.0,0.0,0.0,13.0,42.0,0.0
12025,32060A,속초시,"농업, 임업 및 어업(01~03)",6.0,49.0,0.0,0.0,38.0,11.0,0.0
14029,32070A,삼척시,"농업, 임업 및 어업(01~03)",21.0,189.0,0.0,0.0,130.0,33.0,26.0
16033,32310A,홍천군,"농업, 임업 및 어업(01~03)",27.0,240.0,0.0,0.0,198.0,31.0,11.0
18037,32320A,횡성군,"농업, 임업 및 어업(01~03)",14.0,134.0,0.0,0.0,133.0,1.0,0.0
20041,32330A,영월군,"농업, 임업 및 어업(01~03)",4.0,72.0,0.0,0.0,24.0,46.0,2.0
22045,32340A,평창군,"농업, 임업 및 어업(01~03)",44.0,359.0,0.0,0.0,266.0,73.0,20.0
24049,32350A,정선군,"농업, 임업 및 어업(01~03)",12.0,95.0,0.0,0.0,71.0,24.0,0.0
26053,32360A,철원군,"농업, 임업 및 어업(01~03)",22.0,206.0,0.0,0.0,101.0,95.0,10.0
28057,32370A,화천군,"농업, 임업 및 어업(01~03)",13.0,72.0,0.0,0.0,43.0,28.0,1.0
30061,32380A,양구군,"농업, 임업 및 어업(01~03)",6.0,51.0,0.0,0.0,30.0,21.0,0.0
32065,32390A,인제군,"농업, 임업 및 어업(01~03)",14.0,105.0,0.0,0.0,53.0,52.0,0.0
34069,32400A,고성군,"농업, 임업 및 어업(01~03)",15.0,109.0,0.0,0.0,87.0,18.0,4.0
36073,32410A,양양군,"농업, 임업 및 어업(01~03)",25.0,118.0,0.0,0.0,93.0,21.0,4.0
1,32A,강원도,"농업, 임업 및 어업(01~03)",346.0,2921.0,0.0,0.0,2162.0,679.0,80.0
2005,33020A,충주시,"농업, 임업 및 어업(01~03)",63.0,580.0,0.0,0.0,498.0,82.0,0.0
4009,33030A,제천시,"농업, 임업 및 어업(01~03)",28.0,122.0,0.0,0.0,103.0,19.0,0.0
6013,33040A,청주시,"농업, 임업 및 어업(01~03)",44.0,353.0,0.0,0.0,339.0,14.0,0.0
8017,33041A,상당구,"농업, 임업 및 어업(01~03)",15.0,104.0,0.0,0.0,96.0,8.0,0.0
10021,33042A,서원구,"농업, 임업 및 어업(01~03)",9.0,155.0,0.0,0.0,150.0,5.0,0.0
12025,33043A,흥덕구,"농업, 임업 및 어업(01~03)",5.0,14.0,0.0,0.0,14.0,0.0,0.0
14029,33044A,청원구,"농업, 임업 및 어업(01~03)",15.0,80.0,0.0,0.0,79.0,1.0,0.0
16033,33320A,보은군,"농업, 임업 및 어업(01~03)",24.0,174.0,0.0,0.0,161.0,12.0,1.0
18037,33330A,옥천군,"농업, 임업 및 어업(01~03)",14.0,145.0,0.0,0.0,132.0,13.0,0.0
20041,33340A,영동군,"농업, 임업 및 어업(01~03)",22.0,104.0,0.0,0.0,98.0,5.0,1.0
22045,33350A,진천군,"농업, 임업 및 어업(01~03)",29.0,243.0,0.0,0.0,219.0,24.0,0.0
24049,33360A,괴산군,"농업, 임업 및 어업(01~03)",21.0,190.0,0.0,0.0,183.0,6.0,1.0
26053,33370A,음성군,"농업, 임업 및 어업(01~03)",36.0,450.0,0.0,0.0,438.0,12.0,0.0
28057,33380A,단양군,"농업, 임업 및 어업(01~03)",5.0,68.0,0.0,0.0,36.0,32.0,0.0
30061,33390A,증평군,"농업, 임업 및 어업(01~03)",5.0,62.0,0.0,0.0,62.0,0.0,0.0
1,33A,충청북도,"농업, 임업 및 어업(01~03)",291.0,2491.0,0.0,0.0,2269.0,219.0,3.0
2005,34010A,천안시,"농업, 임업 및 어업(01~03)",42.0,424.0,0.0,0.0,392.0,30.0,2.0
4009,34011A,동남구,"농업, 임업 및 어업(01~03)",27.0,251.0,0.0,0.0,222.0,27.0,2.0
6013,34012A,서북구,"농업, 임업 및 어업(01~03)",15.0,173.0,0.0,0.0,170.0,3.0,0.0
8017,34020A,공주시,"농업, 임업 및 어업(01~03)",28.0,276.0,0.0,0.0,124.0,37.0,115.0
10021,34030A,보령시,"농업, 임업 및 어업(01~03)",25.0,310.0,0.0,0.0,282.0,28.0,0.0
12025,34040A,아산시,"농업, 임업 및 어업(01~03)",36.0,347.0,0.0,0.0,261.0,85.0,1.0
14029,34050A,서산시,"농업, 임업 및 어업(01~03)",22.0,302.0,0.0,0.0,280.0,21.0,1.0
16033,34060A,논산시,"농업, 임업 및 어업(01~03)",56.0,608.0,0.0,0.0,362.0,201.0,45.0
18037,34070A,계룡시,"농업, 임업 및 어업(01~03)",3.0,5.0,0.0,0.0,3.0,2.0,0.0
20041,34080A,당진시,"농업, 임업 및 어업(01~03)",38.0,306.0,0.0,0.0,286.0,6.0,14.0
22045,34310A,금산군,"농업, 임업 및 어업(01~03)",29.0,124.0,0.0,0.0,96.0,17.0,11.0
24049,34330A,부여군,"농업, 임업 및 어업(01~03)",55.0,460.0,0.0,0.0,341.0,102.0,17.0
26053,34340A,서천군,"농업, 임업 및 어업(01~03)",20.0,206.0,0.0,0.0,178.0,20.0,8.0
28057,34350A,청양군,"농업, 임업 및 어업(01~03)",35.0,253.0,0.0,0.0,176.0,10.0,67.0
30061,34360A,홍성군,"농업, 임업 및 어업(01~03)",32.0,396.0,0.0,0.0,312.0,74.0,10.0
32065,34370A,예산군,"농업, 임업 및 어업(01~03)",29.0,261.0,0.0,0.0,235.0,26.0,0.0
34069,34380A,태안군,"농업, 임업 및 어업(01~03)",24.0,164.0,0.0,0.0,90.0,15.0,59.0
1,34A,충청남도,"농업, 임업 및 어업(01~03)",474.0,4442.0,0.0,0.0,3418.0,674.0,350.0
2005,35010A,전주시,"농업, 임업 및 어업(01~03)",24.0,350.0,0.0,0.0,338.0,12.0,0.0
4009,35011A,완산구,"농업, 임업 및 어업(01~03)",5.0,135.0,0.0,0.0,133.0,2.0,0.0
6013,35012A,덕진구,"농업, 임업 및 어업(01~03)",19.0,215.0,0.0,0.0,205.0,10.0,0.0
8017,35020A,군산시,"농업, 임업 및 어업(01~03)",26.0,247.0,0.0,0.0,216.0,25.0,6.0
10021,35030A,익산시,"농업, 임업 및 어업(01~03)",63.0,464.0,0.0,0.0,442.0,15.0,7.0
12025,35040A,정읍시,"농업, 임업 및 어업(01~03)",59.0,488.0,0.0,0.0,390.0,90.0,8.0
14029,35050A,남원시,"농업, 임업 및 어업(01~03)",20.0,138.0,0.0,0.0,115.0,18.0,5.0
16033,35060A,김제시,"농업, 임업 및 어업(01~03)",75.0,584.0,0.0,0.0,545.0,37.0,2.0
18037,35310A,완주군,"농업, 임업 및 어업(01~03)",22.0,134.0,0.0,0.0,127.0,7.0,0.0
20041,35320A,진안군,"농업, 임업 및 어업(01~03)",16.0,133.0,0.0,0.0,91.0,40.0,2.0
22045,35330A,무주군,"농업, 임업 및 어업(01~03)",6.0,23.0,0.0,0.0,23.0,0.0,0.0
24049,35340A,장수군,"농업, 임업 및 어업(01~03)",20.0,169.0,0.0,0.0,138.0,15.0,16.0
26053,35350A,임실군,"농업, 임업 및 어업(01~03)",32.0,190.0,0.0,0.0,70.0,120.0,0.0
28057,35360A,순창군,"농업, 임업 및 어업(01~03)",23.0,143.0,0.0,0.0,116.0,24.0,3.0
30061,35370A,고창군,"농업, 임업 및 어업(01~03)",74.0,332.0,0.0,0.0,307.0,25.0,0.0
32065,35380A,부안군,"농업, 임업 및 어업(01~03)",28.0,186.0,0.0,0.0,141.0,44.0,1.0
1,35A,전라북도,"농업, 임업 및 어업(01~03)",488.0,3581.0,0.0,0.0,3059.0,472.0,50.0
2005,36010A,목포시,"농업, 임업 및 어업(01~03)",4.0,112.0,0.0,0.0,112.0,0.0,0.0
4009,36020A,여수시,"농업, 임업 및 어업(01~03)",43.0,2226.0,0.0,0.0,110.0,182.0,1934.0
6013,36030A,순천시,"농업, 임업 및 어업(01~03)",13.0,125.0,0.0,0.0,101.0,24.0,0.0
8017,36040A,나주시,"농업, 임업 및 어업(01~03)",56.0,1469.0,0.0,0.0,1358.0,110.0,1.0
10021,36060A,광양시,"농업, 임업 및 어업(01~03)",14.0,58.0,0.0,0.0,32.0,26.0,0.0
12025,36310A,담양군,"농업, 임업 및 어업(01~03)",35.0,208.0,0.0,0.0,140.0,61.0,7.0
14029,36320A,곡성군,"농업, 임업 및 어업(01~03)",13.0,77.0,0.0,0.0,62.0,15.0,0.0
16033,36330A,구례군,"농업, 임업 및 어업(01~03)",7.0,52.0,0.0,0.0,49.0,3.0,0.0
18037,36350A,고흥군,"농업, 임업 및 어업(01~03)",32.0,216.0,0.0,0.0,152.0,60.0,4.0
20041,36360A,보성군,"농업, 임업 및 어업(01~03)",24.0,242.0,0.0,0.0,181.0,55.0,6.0
22045,36370A,화순군,"농업, 임업 및 어업(01~03)",30.0,204.0,0.0,0.0,180.0,24.0,0.0
24049,36380A,장흥군,"농업, 임업 및 어업(01~03)",64.0,453.0,0.0,0.0,218.0,235.0,0.0
26053,36390A,강진군,"농업, 임업 및 어업(01~03)",31.0,211.0,0.0,0.0,159.0,36.0,16.0
28057,36400A,해남군,"농업, 임업 및 어업(01~03)",52.0,318.0,0.0,0.0,226.0,92.0,0.0
30061,36410A,영암군,"농업, 임업 및 어업(01~03)",38.0,291.0,0.0,0.0,228.0,63.0,0.0
32065,36420A,무안군,"농업, 임업 및 어업(01~03)",17.0,180.0,0.0,0.0,165.0,15.0,0.0
34069,36430A,함평군,"농업, 임업 및 어업(01~03)",43.0,366.0,0.0,0.0,193.0,167.0,6.0
36073,36440A,영광군,"농업, 임업 및 어업(01~03)",27.0,288.0,0.0,0.0,263.0,22.0,3.0
38077,36450A,장성군,"농업, 임업 및 어업(01~03)",14.0,171.0,0.0,0.0,128.0,35.0,8.0
40081,36460A,완도군,"농업, 임업 및 어업(01~03)",28.0,131.0,0.0,0.0,92.0,33.0,6.0
42085,36470A,진도군,"농업, 임업 및 어업(01~03)",48.0,189.0,0.0,0.0,139.0,28.0,22.0
44089,36480A,신안군,"농업, 임업 및 어업(01~03)",9.0,35.0,0.0,0.0,34.0,1.0,0.0
1,36A,전라남도,"농업, 임업 및 어업(01~03)",642.0,7622.0,0.0,0.0,4322.0,1287.0,2013.0
2005,37010A,포항시,"농업, 임업 및 어업(01~03)",20.0,251.0,0.0,0.0,114.0,111.0,26.0
4009,37011A,남구,"농업, 임업 및 어업(01~03)",10.0,73.0,0.0,0.0,29.0,18.0,26.0
6013,37012A,북구,"농업, 임업 및 어업(01~03)",10.0,178.0,0.0,0.0,85.0,93.0,0.0
8017,37020A,경주시,"농업, 임업 및 어업(01~03)",39.0,356.0,0.0,0.0,303.0,52.0,1.0
10021,37030A,김천시,"농업, 임업 및 어업(01~03)",30.0,265.0,0.0,0.0,223.0,42.0,0.0
12025,37040A,안동시,"농업, 임업 및 어업(01~03)",27.0,255.0,0.0,0.0,239.0,16.0,0.0
14029,37050A,구미시,"농업, 임업 및 어업(01~03)",27.0,246.0,0.0,0.0,187.0,39.0,20.0
16033,37060A,영주시,"농업, 임업 및 어업(01~03)",11.0,76.0,0.0,0.0,60.0,10.0,6.0
18037,37070A,영천시,"농업, 임업 및 어업(01~03)",37.0,315.0,0.0,0.0,288.0,18.0,9.0
20041,37080A,상주시,"농업, 임업 및 어업(01~03)",24.0,230.0,0.0,0.0,194.0,36.0,0.0
22045,37090A,문경시,"농업, 임업 및 어업(01~03)",18.0,162.0,0.0,0.0,128.0,34.0,0.0
24049,37100A,경산시,"농업, 임업 및 어업(01~03)",14.0,118.0,0.0,0.0,116.0,2.0,0.0
26053,37310A,군위군,"농업, 임업 및 어업(01~03)",13.0,92.0,0.0,0.0,86.0,6.0,0.0
28057,37320A,의성군,"농업, 임업 및 어업(01~03)",35.0,233.0,0.0,0.0,215.0,11.0,7.0
30061,37330A,청송군,"농업, 임업 및 어업(01~03)",9.0,246.0,0.0,0.0,67.0,179.0,0.0
32065,37340A,영양군,"농업, 임업 및 어업(01~03)",16.0,90.0,0.0,0.0,67.0,6.0,17.0
34069,37350A,영덕군,"농업, 임업 및 어업(01~03)",11.0,72.0,0.0,0.0,72.0,0.0,0.0
