,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
77043,31210E,이천시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",55.0,863.0,17.0,3.0,800.0,42.0,1.0
79047,31220E,안성시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",82.0,646.0,25.0,2.0,574.0,20.0,25.0
81051,31230E,김포시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",142.0,1055.0,81.0,10.0,916.0,48.0,0.0
83055,31240E,화성시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",291.0,2608.0,125.0,13.0,2385.0,64.0,21.0
85059,31250E,광주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",52.0,574.0,15.0,1.0,542.0,15.0,1.0
87063,31260E,양주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",92.0,915.0,30.0,3.0,850.0,32.0,0.0
89067,31270E,포천시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",128.0,894.0,77.0,15.0,767.0,35.0,0.0
91071,31280E,여주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",34.0,366.0,12.0,2.0,341.0,11.0,0.0
93075,31350E,연천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",36.0,362.0,15.0,1.0,327.0,19.0,0.0
95079,31370E,가평군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",22.0,248.0,7.0,0.0,223.0,18.0,0.0
97083,31380E,양평군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",26.0,247.0,7.0,1.0,208.0,30.0,1.0
891,31E,경기도,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",2255.0,27224.0,795.0,82.0,24856.0,1421.0,70.0
2895,32010E,춘천시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",55.0,606.0,25.0,0.0,572.0,8.0,1.0
4899,32020E,원주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",87.0,959.0,16.0,3.0,862.0,78.0,0.0
6903,32030E,강릉시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",49.0,422.0,18.0,2.0,356.0,46.0,0.0
8907,32040E,동해시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",20.0,192.0,5.0,3.0,182.0,2.0,0.0
10911,32050E,태백시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",23.0,268.0,6.0,3.0,240.0,18.0,1.0
12915,32060E,속초시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",25.0,223.0,9.0,1.0,206.0,6.0,1.0
14919,32070E,삼척시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",29.0,223.0,4.0,2.0,200.0,17.0,0.0
16923,32310E,홍천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",27.0,274.0,11.0,1.0,249.0,12.0,1.0
18927,32320E,횡성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",17.0,209.0,3.0,0.0,204.0,0.0,2.0
20931,32330E,영월군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",14.0,106.0,3.0,1.0,100.0,2.0,0.0
22935,32340E,평창군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",20.0,186.0,4.0,0.0,182.0,0.0,0.0
24939,32350E,정선군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",10.0,94.0,2.0,0.0,87.0,5.0,0.0
26943,32360E,철원군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",16.0,126.0,5.0,1.0,100.0,19.0,1.0
28947,32370E,화천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",15.0,167.0,3.0,0.0,153.0,11.0,0.0
30951,32380E,양구군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",17.0,93.0,2.0,0.0,81.0,9.0,1.0
32955,32390E,인제군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",14.0,131.0,3.0,1.0,127.0,0.0,0.0
34959,32400E,고성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",13.0,157.0,2.0,1.0,140.0,14.0,0.0
36963,32410E,양양군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",31.0,218.0,10.0,2.0,179.0,27.0,0.0
891,32E,강원도,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",482.0,4654.0,131.0,21.0,4220.0,274.0,8.0
2895,33020E,충주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",56.0,799.0,17.0,2.0,734.0,37.0,9.0
4899,33030E,제천시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",39.0,453.0,14.0,5.0,408.0,23.0,3.0
6903,33040E,청주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",167.0,2056.0,68.0,5.0,1890.0,90.0,3.0
8907,33041E,상당구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",15.0,237.0,8.0,1.0,223.0,4.0,1.0
10911,33042E,서원구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",34.0,316.0,15.0,2.0,296.0,3.0,0.0
12915,33043E,흥덕구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",67.0,967.0,21.0,0.0,900.0,44.0,2.0
14919,33044E,청원구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",51.0,536.0,24.0,2.0,471.0,39.0,0.0
16923,33320E,보은군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",9.0,129.0,1.0,0.0,123.0,4.0,1.0
18927,33330E,옥천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",18.0,181.0,6.0,0.0,167.0,8.0,0.0
20931,33340E,영동군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",12.0,227.0,5.0,0.0,221.0,1.0,0.0
22935,33350E,진천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",49.0,473.0,17.0,2.0,452.0,2.0,0.0
24939,33360E,괴산군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",23.0,171.0,8.0,1.0,160.0,2.0,0.0
26943,33370E,음성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",50.0,476.0,22.0,3.0,392.0,39.0,20.0
28947,33380E,단양군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",15.0,200.0,3.0,1.0,162.0,15.0,19.0
30951,33390E,증평군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",12.0,90.0,6.0,0.0,83.0,1.0,0.0
891,33E,충청북도,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",450.0,5255.0,167.0,19.0,4792.0,222.0,55.0
2895,34010E,천안시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",108.0,1394.0,41.0,4.0,1336.0,13.0,0.0
4899,34011E,동남구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",57.0,783.0,25.0,2.0,745.0,11.0,0.0
6903,34012E,서북구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",51.0,611.0,16.0,2.0,591.0,2.0,0.0
8907,34020E,공주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",35.0,323.0,7.0,0.0,307.0,9.0,0.0
10911,34030E,보령시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",18.0,315.0,3.0,1.0,285.0,26.0,0.0
12915,34040E,아산시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",63.0,952.0,19.0,1.0,873.0,58.0,1.0
14919,34050E,서산시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",45.0,542.0,12.0,1.0,505.0,24.0,0.0
16923,34060E,논산시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",47.0,550.0,16.0,5.0,444.0,80.0,5.0
18927,34070E,계룡시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",8.0,81.0,0.0,0.0,80.0,1.0,0.0
20931,34080E,당진시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",53.0,826.0,10.0,2.0,782.0,31.0,1.0
22935,34310E,금산군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",30.0,302.0,11.0,3.0,276.0,11.0,1.0
24939,34330E,부여군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",26.0,273.0,8.0,1.0,253.0,10.0,1.0
26943,34340E,서천군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",22.0,191.0,5.0,0.0,183.0,3.0,0.0
28947,34350E,청양군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",14.0,80.0,5.0,0.0,51.0,22.0,2.0
30951,34360E,홍성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",23.0,308.0,4.0,0.0,271.0,33.0,0.0
32955,34370E,예산군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",27.0,255.0,6.0,0.0,232.0,17.0,0.0
34959,34380E,태안군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",24.0,267.0,3.0,0.0,248.0,16.0,0.0
891,34E,충청남도,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",543.0,6659.0,150.0,18.0,6126.0,354.0,11.0
2895,35010E,전주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",73.0,1226.0,21.0,0.0,1184.0,21.0,0.0
4899,35011E,완산구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",26.0,540.0,4.0,0.0,527.0,9.0,0.0
6903,35012E,덕진구,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",47.0,686.0,17.0,0.0,657.0,12.0,0.0
8907,35020E,군산시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",81.0,1188.0,23.0,5.0,905.0,255.0,0.0
10911,35030E,익산시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",74.0,941.0,15.0,4.0,907.0,8.0,7.0
12915,35040E,정읍시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",44.0,342.0,17.0,3.0,320.0,2.0,0.0
14919,35050E,남원시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",13.0,121.0,4.0,0.0,110.0,3.0,4.0
16923,35060E,김제시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",56.0,288.0,23.0,4.0,253.0,4.0,4.0
18927,35310E,완주군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",23.0,194.0,5.0,0.0,163.0,26.0,0.0
20931,35320E,진안군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",15.0,133.0,1.0,0.0,120.0,12.0,0.0
22935,35330E,무주군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",9.0,50.0,2.0,0.0,46.0,2.0,0.0
24939,35340E,장수군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",8.0,89.0,2.0,1.0,84.0,2.0,0.0
26943,35350E,임실군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",11.0,81.0,3.0,1.0,70.0,7.0,0.0
28947,35360E,순창군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",8.0,117.0,1.0,0.0,107.0,9.0,0.0
30951,35370E,고창군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",17.0,194.0,6.0,2.0,167.0,19.0,0.0
32955,35380E,부안군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",15.0,229.0,6.0,3.0,206.0,0.0,14.0
891,35E,전라북도,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",447.0,5193.0,129.0,23.0,4642.0,370.0,29.0
2895,36010E,목포시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",32.0,511.0,6.0,0.0,483.0,22.0,0.0
4899,36020E,여수시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",93.0,1400.0,20.0,5.0,1288.0,87.0,0.0
6903,36030E,순천시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",48.0,675.0,7.0,0.0,620.0,37.0,11.0
8907,36040E,나주시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",49.0,336.0,18.0,3.0,298.0,17.0,0.0
10911,36060E,광양시,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",63.0,1159.0,15.0,4.0,1129.0,11.0,0.0
12915,36310E,담양군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",18.0,167.0,7.0,2.0,157.0,1.0,0.0
14919,36320E,곡성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",12.0,52.0,1.0,1.0,48.0,2.0,0.0
16923,36330E,구례군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",14.0,77.0,3.0,1.0,72.0,0.0,1.0
18927,36350E,고흥군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",12.0,141.0,4.0,0.0,133.0,4.0,0.0
20931,36360E,보성군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",17.0,114.0,6.0,4.0,103.0,1.0,0.0
22935,36370E,화순군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",21.0,152.0,3.0,1.0,137.0,11.0,0.0
24939,36380E,장흥군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",23.0,188.0,5.0,2.0,179.0,1.0,1.0
26943,36390E,강진군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",11.0,65.0,2.0,2.0,57.0,2.0,2.0
28947,36400E,해남군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",14.0,168.0,4.0,0.0,144.0,19.0,1.0
30951,36410E,영암군,"수도, 하수 및 폐기물 처리, 원료 재생업(36 ~ 39)",26.0,192.0,5.0,0.0,183.0,4.0,0.0
