,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
11675,26310N,울주군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",335.0,2935.0,216.0,24.0,2420.0,216.0,59.0
1655,26N,울산광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1519.0,18757.0,879.0,119.0,14843.0,1674.0,1242.0
3659,29010N,세종특별자치시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",348.0,4601.0,158.0,22.0,3934.0,289.0,198.0
1655,29N,세종특별자치시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",348.0,4601.0,158.0,22.0,3934.0,289.0,198.0
3659,31010N,수원시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1522.0,32710.0,778.0,115.0,25223.0,5919.0,675.0
5663,31011N,장안구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",266.0,6498.0,144.0,27.0,4070.0,2151.0,106.0
7667,31012N,권선구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",384.0,7736.0,193.0,28.0,5914.0,1494.0,107.0
9671,31013N,팔달구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",616.0,11442.0,319.0,40.0,9513.0,1313.0,257.0
11675,31014N,영통구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",256.0,7034.0,122.0,20.0,5726.0,961.0,205.0
13679,31020N,성남시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1143.0,23190.0,561.0,54.0,19631.0,2580.0,364.0
15683,31021N,수정구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",259.0,2980.0,156.0,22.0,2284.0,410.0,108.0
17687,31022N,중원구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",286.0,3508.0,170.0,16.0,2874.0,418.0,30.0
19691,31023N,분당구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",598.0,16702.0,235.0,16.0,14473.0,1752.0,226.0
21695,31030N,의정부시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",357.0,3443.0,223.0,27.0,2568.0,275.0,350.0
23699,31040N,안양시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",754.0,15348.0,367.0,50.0,12764.0,1586.0,581.0
25703,31041N,만안구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",289.0,5873.0,170.0,29.0,4757.0,760.0,157.0
27707,31042N,동안구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",465.0,9475.0,197.0,21.0,8007.0,826.0,424.0
29711,31050N,부천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",833.0,18575.0,465.0,62.0,15496.0,1683.0,869.0
31715,31060N,광명시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",234.0,5716.0,124.0,18.0,4834.0,661.0,79.0
33719,31070N,평택시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",732.0,9292.0,369.0,46.0,6199.0,2452.0,226.0
35723,31080N,동두천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",81.0,246.0,59.0,8.0,92.0,67.0,20.0
37727,31090N,안산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",991.0,12477.0,472.0,58.0,8459.0,2929.0,559.0
39731,31091N,상록구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",296.0,3026.0,180.0,24.0,2208.0,443.0,171.0
41735,31092N,단원구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",695.0,9451.0,292.0,34.0,6251.0,2486.0,388.0
43739,31100N,고양시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1342.0,14631.0,766.0,68.0,10857.0,2327.0,613.0
45743,31101N,덕양구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",432.0,3886.0,257.0,28.0,2852.0,526.0,223.0
47747,31103N,일산동구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",600.0,7064.0,321.0,23.0,4871.0,1616.0,233.0
49751,31104N,일산서구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",310.0,3681.0,188.0,17.0,3134.0,185.0,157.0
51755,31110N,과천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",51.0,2399.0,19.0,2.0,1913.0,454.0,11.0
53759,31120N,구리시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",198.0,2454.0,126.0,13.0,2105.0,141.0,69.0
55763,31130N,남양주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",470.0,2487.0,306.0,44.0,1623.0,337.0,177.0
57767,31140N,오산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",331.0,5504.0,141.0,23.0,3566.0,1699.0,75.0
59771,31150N,시흥시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",471.0,3784.0,264.0,32.0,2502.0,685.0,301.0
61775,31160N,군포시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",290.0,7511.0,161.0,15.0,4737.0,2271.0,327.0
63779,31170N,의왕시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",110.0,1919.0,53.0,2.0,1333.0,505.0,26.0
65783,31180N,하남시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",265.0,3073.0,162.0,23.0,1514.0,1288.0,86.0
67787,31190N,용인시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",818.0,12588.0,392.0,55.0,9823.0,1934.0,384.0
69791,31191N,처인구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",334.0,3456.0,194.0,32.0,2629.0,567.0,34.0
71795,31192N,기흥구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",321.0,6651.0,128.0,14.0,5196.0,1089.0,224.0
73799,31193N,수지구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",163.0,2481.0,70.0,9.0,1998.0,278.0,126.0
75803,31200N,파주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",415.0,3711.0,251.0,21.0,2964.0,269.0,206.0
77807,31210N,이천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",383.0,8490.0,203.0,30.0,7021.0,1113.0,123.0
79811,31220N,안성시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",294.0,3995.0,170.0,19.0,3325.0,440.0,41.0
81815,31230N,김포시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",405.0,1904.0,240.0,32.0,1140.0,230.0,262.0
83819,31240N,화성시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",776.0,10827.0,425.0,34.0,7768.0,2024.0,576.0
85823,31250N,광주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",376.0,1668.0,261.0,41.0,1011.0,279.0,76.0
87827,31260N,양주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",280.0,1548.0,202.0,29.0,882.0,375.0,60.0
89831,31270N,포천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",222.0,979.0,169.0,30.0,586.0,137.0,57.0
91835,31280N,여주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",178.0,2220.0,101.0,14.0,1880.0,138.0,87.0
93839,31350N,연천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",51.0,132.0,39.0,20.0,41.0,27.0,5.0
95843,31370N,가평군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",65.0,395.0,43.0,9.0,261.0,82.0,0.0
97847,31380N,양평군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",97.0,307.0,68.0,11.0,144.0,72.0,12.0
1655,31N,경기도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",14535.0,213523.0,7980.0,1005.0,162262.0,34979.0,7297.0
3659,32010N,춘천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",383.0,3156.0,228.0,27.0,2215.0,413.0,273.0
5663,32020N,원주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",636.0,6825.0,362.0,50.0,5129.0,965.0,319.0
7667,32030N,강릉시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",383.0,3026.0,199.0,31.0,2425.0,203.0,168.0
9671,32040N,동해시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",148.0,1303.0,88.0,11.0,1002.0,202.0,0.0
11675,32050N,태백시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",88.0,558.0,51.0,6.0,434.0,64.0,3.0
13679,32060N,속초시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",137.0,583.0,89.0,21.0,341.0,78.0,54.0
15683,32070N,삼척시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",115.0,1272.0,61.0,9.0,1031.0,62.0,109.0
17687,32310N,홍천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",139.0,1075.0,111.0,27.0,565.0,368.0,4.0
19691,32320N,횡성군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",82.0,407.0,58.0,11.0,260.0,58.0,20.0
21695,32330N,영월군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",59.0,536.0,28.0,5.0,451.0,42.0,10.0
23699,32340N,평창군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",119.0,792.0,90.0,13.0,440.0,249.0,0.0
25703,32350N,정선군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",98.0,1716.0,73.0,18.0,1388.0,236.0,1.0
27707,32360N,철원군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",47.0,102.0,30.0,7.0,40.0,4.0,21.0
29711,32370N,화천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",34.0,106.0,18.0,1.0,44.0,40.0,3.0
31715,32380N,양구군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",38.0,135.0,22.0,1.0,66.0,32.0,14.0
33719,32390N,인제군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",46.0,212.0,19.0,4.0,124.0,63.0,2.0
35723,32400N,고성군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",55.0,455.0,40.0,7.0,255.0,152.0,1.0
37727,32410N,양양군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",88.0,307.0,67.0,12.0,168.0,60.0,0.0
1655,32N,강원도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2695.0,22566.0,1634.0,261.0,16378.0,3291.0,1002.0
3659,33020N,충주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",325.0,2792.0,204.0,50.0,1488.0,864.0,186.0
5663,33030N,제천시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",211.0,1634.0,130.0,16.0,1181.0,176.0,131.0
7667,33040N,청주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1179.0,17235.0,624.0,75.0,13796.0,2523.0,217.0
9671,33041N,상당구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",248.0,2305.0,133.0,13.0,1614.0,499.0,46.0
11675,33042N,서원구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",290.0,3364.0,156.0,21.0,2711.0,366.0,110.0
13679,33043N,흥덕구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",358.0,8802.0,176.0,14.0,7587.0,985.0,40.0
15683,33044N,청원구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",283.0,2764.0,159.0,27.0,1884.0,673.0,21.0
17687,33320N,보은군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",39.0,116.0,26.0,3.0,76.0,11.0,0.0
19691,33330N,옥천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",59.0,208.0,35.0,4.0,108.0,41.0,20.0
21695,33340N,영동군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",46.0,202.0,30.0,0.0,138.0,27.0,7.0
23699,33350N,진천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",184.0,1510.0,120.0,17.0,1268.0,96.0,9.0
25703,33360N,괴산군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",26.0,74.0,13.0,2.0,51.0,6.0,2.0
27707,33370N,음성군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",230.0,1737.0,141.0,31.0,1423.0,136.0,6.0
29711,33380N,단양군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",62.0,959.0,29.0,2.0,838.0,90.0,0.0
31715,33390N,증평군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",53.0,742.0,32.0,6.0,597.0,107.0,0.0
1655,33N,충청북도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2414.0,27209.0,1384.0,206.0,20964.0,4077.0,578.0
3659,34010N,천안시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1121.0,14913.0,601.0,80.0,10895.0,2371.0,966.0
5663,34011N,동남구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",481.0,5673.0,289.0,43.0,3972.0,926.0,443.0
7667,34012N,서북구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",640.0,9240.0,312.0,37.0,6923.0,1445.0,523.0
9671,34020N,공주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",151.0,2373.0,88.0,14.0,606.0,781.0,884.0
11675,34030N,보령시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",92.0,469.0,51.0,10.0,319.0,41.0,48.0
13679,34040N,아산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",397.0,3993.0,228.0,40.0,2906.0,688.0,131.0
15683,34050N,서산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",232.0,2251.0,140.0,27.0,1611.0,401.0,72.0
17687,34060N,논산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",157.0,515.0,105.0,23.0,216.0,104.0,67.0
19691,34070N,계룡시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",30.0,100.0,22.0,3.0,46.0,29.0,0.0
21695,34080N,당진시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",260.0,3842.0,156.0,34.0,3309.0,208.0,135.0
23699,34310N,금산군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",56.0,375.0,38.0,4.0,264.0,68.0,1.0
25703,34330N,부여군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,413.0,41.0,12.0,294.0,19.0,47.0
27707,34340N,서천군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",72.0,424.0,45.0,5.0,328.0,24.0,22.0
29711,34350N,청양군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",38.0,130.0,22.0,1.0,77.0,25.0,5.0
31715,34360N,홍성군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",131.0,785.0,91.0,12.0,508.0,29.0,145.0
33719,34370N,예산군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",92.0,294.0,58.0,11.0,186.0,23.0,16.0
35723,34380N,태안군,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",61.0,227.0,48.0,15.0,81.0,34.0,49.0
1655,34N,충청남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2965.0,31104.0,1734.0,291.0,21646.0,4845.0,2588.0
3659,35010N,전주시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1049.0,10763.0,587.0,99.0,8180.0,1433.0,464.0
5663,35011N,완산구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",604.0,6447.0,330.0,53.0,5043.0,820.0,201.0
7667,35012N,덕진구,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",445.0,4316.0,257.0,46.0,3137.0,613.0,263.0
9671,35020N,군산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",402.0,4333.0,220.0,26.0,3274.0,403.0,410.0
11675,35030N,익산시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",354.0,4111.0,215.0,33.0,3252.0,479.0,132.0
13679,35040N,정읍시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",142.0,574.0,88.0,10.0,409.0,49.0,18.0
