,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
33997,11160S,강서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3795.0,9391.0,2875.0,365.0,4926.0,755.0,470.0
36001,11170S,구로구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2613.0,7142.0,1994.0,226.0,4066.0,628.0,228.0
38005,11180S,금천구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1885.0,5192.0,1333.0,128.0,3264.0,244.0,223.0
40009,11190S,영등포구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3067.0,12014.0,2189.0,266.0,7901.0,1076.0,582.0
42013,11200S,동작구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2324.0,5266.0,1793.0,240.0,2577.0,438.0,218.0
44017,11210S,관악구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3063.0,6325.0,2383.0,288.0,2672.0,485.0,497.0
46021,11220S,서초구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3434.0,12749.0,2370.0,259.0,8713.0,756.0,651.0
48025,11230S,강남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5194.0,23109.0,3861.0,375.0,14507.0,2279.0,2087.0
50029,11240S,송파구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4290.0,10967.0,3197.0,404.0,5881.0,1123.0,362.0
52033,11250S,강동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3108.0,6933.0,2460.0,314.0,2955.0,702.0,502.0
1933,11S,서울특별시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",69694.0,191423.0,51972.0,6252.0,107276.0,15730.0,10193.0
3937,21010S,중구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1081.0,2171.0,844.0,139.0,724.0,272.0,192.0
5941,21020S,서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1083.0,1983.0,808.0,116.0,858.0,155.0,46.0
7945,21030S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1448.0,3137.0,880.0,121.0,1432.0,423.0,281.0
9949,21040S,영도구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1052.0,2109.0,804.0,143.0,893.0,208.0,61.0
11953,21050S,부산진구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3525.0,8145.0,2876.0,439.0,3200.0,838.0,792.0
13957,21060S,동래구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2418.0,4700.0,1955.0,303.0,1853.0,321.0,268.0
15961,21070S,남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2065.0,4347.0,1694.0,346.0,1708.0,327.0,272.0
17965,21080S,북구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1845.0,3530.0,1516.0,222.0,1255.0,254.0,283.0
19969,21090S,해운대구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2888.0,6574.0,2338.0,347.0,2988.0,568.0,333.0
21973,21100S,사하구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2511.0,4834.0,2077.0,348.0,1752.0,400.0,257.0
23977,21110S,금정구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2114.0,4479.0,1697.0,247.0,1996.0,338.0,201.0
25981,21120S,강서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",664.0,1591.0,471.0,84.0,900.0,94.0,42.0
27985,21130S,연제구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1979.0,4464.0,1524.0,197.0,2105.0,431.0,207.0
29989,21140S,수영구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1766.0,3503.0,1461.0,198.0,1513.0,238.0,93.0
31993,21150S,사상구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1989.0,4716.0,1618.0,268.0,2435.0,247.0,148.0
33997,21310S,기장군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1111.0,2301.0,853.0,134.0,1038.0,206.0,70.0
1933,21S,부산광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",29539.0,62584.0,23416.0,3652.0,26650.0,5320.0,3546.0
3937,22010S,중구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1723.0,4117.0,1360.0,168.0,1933.0,394.0,262.0
5941,22020S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3116.0,6609.0,2259.0,295.0,3455.0,502.0,98.0
7945,22030S,서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2159.0,4319.0,1843.0,202.0,2025.0,189.0,60.0
9949,22040S,남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2011.0,3555.0,1594.0,242.0,1224.0,189.0,306.0
11953,22050S,북구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3201.0,6104.0,2694.0,319.0,2492.0,341.0,258.0
13957,22060S,수성구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3503.0,6848.0,2980.0,441.0,2615.0,624.0,188.0
15961,22070S,달서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4442.0,8853.0,3783.0,505.0,3317.0,786.0,462.0
17965,22310S,달성군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1449.0,2606.0,1133.0,152.0,1028.0,167.0,126.0
1933,22S,대구광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",21604.0,43011.0,17646.0,2324.0,18089.0,3192.0,1760.0
3937,23010S,중구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",991.0,2816.0,718.0,96.0,1720.0,258.0,24.0
5941,23020S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",584.0,1284.0,452.0,65.0,689.0,51.0,27.0
7945,23040S,연수구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1912.0,4069.0,1437.0,209.0,1877.0,416.0,130.0
9949,23050S,남동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3676.0,7854.0,2726.0,373.0,3973.0,505.0,277.0
11953,23060S,부평구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3689.0,7424.0,2805.0,309.0,3470.0,528.0,312.0
13957,23070S,계양구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2114.0,4059.0,1571.0,197.0,1845.0,356.0,90.0
15961,23080S,서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3209.0,7466.0,2388.0,308.0,4189.0,413.0,168.0
17965,23090S,미추홀구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3367.0,6979.0,2559.0,318.0,3242.0,635.0,225.0
19969,23310S,강화군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",588.0,1079.0,317.0,34.0,613.0,33.0,82.0
21973,23320S,옹진군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",117.0,148.0,57.0,12.0,75.0,4.0,0.0
1933,23S,인천광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20247.0,43178.0,15030.0,1921.0,21693.0,3199.0,1335.0
3937,24010S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1631.0,3158.0,1095.0,261.0,1436.0,227.0,139.0
5941,24020S,서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3101.0,7315.0,2354.0,319.0,3308.0,930.0,404.0
7945,24030S,남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2030.0,4419.0,1543.0,210.0,2352.0,211.0,103.0
9949,24040S,북구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4055.0,7948.0,3081.0,564.0,3258.0,537.0,508.0
11953,24050S,광산구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3075.0,6493.0,2384.0,325.0,3176.0,457.0,151.0
1933,24S,광주광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",13892.0,29333.0,10457.0,1679.0,13530.0,2362.0,1305.0
3937,25010S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2100.0,3687.0,1499.0,167.0,1777.0,152.0,92.0
5941,25020S,중구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2787.0,5150.0,1941.0,262.0,2361.0,397.0,189.0
7945,25030S,서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4181.0,9306.0,3135.0,386.0,4490.0,986.0,309.0
9949,25040S,유성구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2400.0,5558.0,1811.0,262.0,2759.0,582.0,144.0
11953,25050S,대덕구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1849.0,4226.0,1310.0,186.0,2516.0,206.0,8.0
1933,25S,대전광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",13317.0,27927.0,9696.0,1263.0,13903.0,2323.0,742.0
3937,26010S,중구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2057.0,3421.0,1625.0,159.0,1399.0,199.0,39.0
5941,26020S,남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3398.0,7239.0,2814.0,381.0,2786.0,798.0,460.0
7945,26030S,동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1074.0,1690.0,930.0,103.0,561.0,66.0,30.0
9949,26040S,북구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1190.0,2879.0,977.0,119.0,1527.0,187.0,69.0
11953,26310S,울주군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1502.0,2874.0,1095.0,143.0,1432.0,149.0,55.0
1933,26S,울산광역시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",9221.0,18103.0,7441.0,905.0,7705.0,1399.0,653.0
3937,29010S,세종특별자치시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1553.0,3559.0,1078.0,161.0,1777.0,300.0,243.0
1933,29S,세종특별자치시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1553.0,3559.0,1078.0,161.0,1777.0,300.0,243.0
3937,31010S,수원시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",8395.0,19714.0,6541.0,819.0,8976.0,2097.0,1281.0
5941,31011S,장안구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2015.0,4166.0,1507.0,222.0,1850.0,401.0,186.0
7945,31012S,권선구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2512.0,5365.0,1979.0,258.0,2430.0,482.0,216.0
9949,31013S,팔달구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2045.0,5483.0,1549.0,149.0,2327.0,790.0,668.0
11953,31014S,영통구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1823.0,4700.0,1506.0,190.0,2369.0,424.0,211.0
13957,31020S,성남시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",6508.0,17294.0,5175.0,637.0,8361.0,1854.0,1267.0
15961,31021S,수정구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1821.0,3897.0,1358.0,163.0,1688.0,530.0,158.0
17965,31022S,중원구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1654.0,3635.0,1285.0,151.0,1757.0,261.0,181.0
19969,31023S,분당구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3033.0,9762.0,2532.0,323.0,4916.0,1063.0,928.0
21973,31030S,의정부시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3369.0,7089.0,2572.0,277.0,2991.0,801.0,448.0
23977,31040S,안양시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4273.0,9805.0,3217.0,403.0,4307.0,1341.0,537.0
25981,31041S,만안구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1977.0,4054.0,1427.0,205.0,1574.0,667.0,181.0
27985,31042S,동안구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2296.0,5751.0,1790.0,198.0,2733.0,674.0,356.0
29989,31050S,부천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",6444.0,13376.0,4945.0,542.0,6007.0,1318.0,564.0
31993,31060S,광명시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2046.0,4260.0,1546.0,174.0,1775.0,640.0,125.0
33997,31070S,평택시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3780.0,8076.0,2945.0,387.0,3859.0,785.0,100.0
36001,31080S,동두천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",885.0,1513.0,642.0,75.0,629.0,136.0,31.0
38005,31090S,안산시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4967.0,10810.0,3786.0,488.0,4527.0,1295.0,714.0
40009,31091S,상록구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2411.0,4805.0,1837.0,268.0,2150.0,203.0,347.0
42013,31092S,단원구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2556.0,6005.0,1949.0,220.0,2377.0,1092.0,367.0
44017,31100S,고양시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",7234.0,17955.0,5444.0,707.0,8936.0,1828.0,1040.0
46021,31101S,덕양구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2862.0,6232.0,2024.0,294.0,2763.0,723.0,428.0
48025,31103S,일산동구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2477.0,6804.0,1942.0,215.0,3548.0,724.0,375.0
50029,31104S,일산서구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1895.0,4919.0,1478.0,198.0,2625.0,381.0,237.0
52033,31110S,과천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",315.0,957.0,224.0,35.0,461.0,149.0,88.0
54037,31120S,구리시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1576.0,4636.0,1197.0,159.0,1717.0,1495.0,68.0
56041,31130S,남양주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3567.0,7144.0,2703.0,394.0,3241.0,663.0,143.0
58045,31140S,오산시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1353.0,2957.0,1076.0,149.0,1304.0,358.0,70.0
60049,31150S,시흥시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2825.0,5374.0,2143.0,295.0,2434.0,372.0,130.0
62053,31160S,군포시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1766.0,4007.0,1373.0,206.0,1766.0,358.0,304.0
64057,31170S,의왕시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",877.0,2076.0,609.0,89.0,959.0,301.0,118.0
66061,31180S,하남시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1238.0,2871.0,941.0,118.0,1435.0,294.0,83.0
68065,31190S,용인시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5228.0,13379.0,3955.0,605.0,6768.0,1704.0,347.0
70069,31191S,처인구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1697.0,3675.0,1226.0,159.0,1988.0,203.0,99.0
72073,31192S,기흥구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2010.0,5929.0,1533.0,214.0,3255.0,774.0,153.0
74077,31193S,수지구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1521.0,3775.0,1196.0,232.0,1525.0,727.0,95.0
76081,31200S,파주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2649.0,6051.0,1974.0,216.0,3056.0,657.0,148.0
78085,31210S,이천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1743.0,3515.0,1274.0,138.0,1670.0,324.0,109.0
80089,31220S,안성시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1383.0,2918.0,959.0,107.0,1554.0,193.0,105.0
82093,31230S,김포시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2268.0,5270.0,1717.0,256.0,2642.0,509.0,146.0
84097,31240S,화성시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",4054.0,9375.0,3141.0,389.0,4454.0,983.0,408.0
86101,31250S,광주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2249.0,5173.0,1619.0,203.0,2738.0,480.0,133.0
88105,31260S,양주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1519.0,3165.0,990.0,131.0,1702.0,299.0,43.0
90109,31270S,포천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1309.0,2654.0,946.0,121.0,1360.0,160.0,67.0
92113,31280S,여주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",945.0,1917.0,639.0,74.0,995.0,107.0,102.0
94117,31350S,연천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",427.0,763.0,246.0,30.0,338.0,32.0,117.0
96121,31370S,가평군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",550.0,1317.0,314.0,39.0,668.0,261.0,35.0
98125,31380S,양평군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",796.0,1441.0,477.0,76.0,710.0,117.0,61.0
1933,31S,경기도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",86538.0,196852.0,65330.0,8339.0,92340.0,21911.0,8932.0
3937,32010S,춘천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2863.0,6063.0,1996.0,210.0,3196.0,433.0,228.0
5941,32020S,원주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3403.0,7123.0,2466.0,290.0,3093.0,536.0,738.0
7945,32030S,강릉시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2298.0,4494.0,1758.0,210.0,1983.0,346.0,197.0
9949,32040S,동해시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",915.0,1691.0,704.0,83.0,782.0,67.0,55.0
11953,32050S,태백시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",689.0,1091.0,415.0,85.0,306.0,105.0,180.0
13957,32060S,속초시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",907.0,1659.0,670.0,110.0,731.0,101.0,47.0
15961,32070S,삼척시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",699.0,1184.0,434.0,58.0,444.0,63.0,185.0
17965,32310S,홍천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",696.0,1195.0,430.0,61.0,545.0,59.0,100.0
19969,32320S,횡성군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",390.0,804.0,218.0,39.0,426.0,38.0,83.0
21973,32330S,영월군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",426.0,769.0,210.0,35.0,347.0,37.0,140.0
23977,32340S,평창군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",372.0,700.0,232.0,42.0,334.0,42.0,50.0
25981,32350S,정선군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",412.0,790.0,234.0,37.0,430.0,35.0,54.0
27985,32360S,철원군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",435.0,703.0,282.0,45.0,257.0,30.0,89.0
29989,32370S,화천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",223.0,381.0,122.0,22.0,188.0,17.0,32.0
31993,32380S,양구군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",200.0,349.0,143.0,23.0,121.0,20.0,42.0
33997,32390S,인제군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",291.0,519.0,195.0,30.0,224.0,46.0,24.0
36001,32400S,고성군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",245.0,450.0,153.0,28.0,241.0,23.0,5.0
38005,32410S,양양군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",284.0,589.0,153.0,32.0,337.0,26.0,41.0
1933,32S,강원도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",15748.0,30554.0,10815.0,1440.0,13985.0,2024.0,2290.0
3937,33020S,충주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2059.0,3753.0,1484.0,217.0,1582.0,367.0,103.0
5941,33030S,제천시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1563.0,3026.0,1101.0,123.0,1182.0,288.0,332.0
7945,33040S,청주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",6900.0,13658.0,5185.0,613.0,6330.0,1232.0,298.0
9949,33041S,상당구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1609.0,3010.0,1162.0,132.0,1308.0,346.0,62.0
11953,33042S,서원구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1787.0,3480.0,1324.0,134.0,1659.0,277.0,86.0
13957,33043S,흥덕구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1991.0,4355.0,1562.0,188.0,2141.0,416.0,48.0
15961,33044S,청원구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1513.0,2813.0,1137.0,159.0,1222.0,193.0,102.0
17965,33320S,보은군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",299.0,504.0,178.0,20.0,148.0,34.0,124.0
19969,33330S,옥천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",446.0,732.0,264.0,27.0,361.0,29.0,51.0
21973,33340S,영동군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",443.0,702.0,262.0,36.0,368.0,15.0,21.0
23977,33350S,진천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",534.0,960.0,389.0,46.0,428.0,47.0,50.0
25981,33360S,괴산군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",298.0,550.0,137.0,22.0,252.0,18.0,121.0
27985,33370S,음성군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",797.0,1797.0,581.0,91.0,1052.0,64.0,9.0
29989,33380S,단양군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",320.0,860.0,151.0,27.0,629.0,48.0,5.0
31993,33390S,증평군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",397.0,574.0,289.0,33.0,224.0,25.0,3.0
1933,33S,충청북도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",14056.0,27116.0,10021.0,1255.0,12556.0,2167.0,1117.0
3937,34010S,천안시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5400.0,11022.0,4007.0,530.0,5356.0,709.0,420.0
5941,34011S,동남구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2472.0,4802.0,1774.0,229.0,2306.0,338.0,155.0
7945,34012S,서북구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2928.0,6220.0,2233.0,301.0,3050.0,371.0,265.0
9949,34020S,공주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1109.0,2335.0,671.0,130.0,1130.0,172.0,232.0
11953,34030S,보령시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",958.0,1576.0,624.0,97.0,712.0,76.0,67.0
13957,34040S,아산시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2151.0,4776.0,1587.0,263.0,2288.0,487.0,151.0
15961,34050S,서산시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1473.0,3025.0,1056.0,159.0,1283.0,275.0,252.0
17965,34060S,논산시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1286.0,2284.0,846.0,138.0,918.0,102.0,280.0
19969,34070S,계룡시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",336.0,616.0,210.0,33.0,281.0,64.0,28.0
21973,34080S,당진시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1346.0,2438.0,1012.0,112.0,1037.0,144.0,133.0
23977,34310S,금산군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",497.0,816.0,282.0,32.0,296.0,39.0,167.0
25981,34330S,부여군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",637.0,928.0,367.0,51.0,461.0,24.0,25.0
27985,34340S,서천군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",590.0,899.0,352.0,50.0,402.0,49.0,46.0
29989,34350S,청양군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",501.0,754.0,183.0,31.0,255.0,18.0,267.0
31993,34360S,홍성군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",991.0,1963.0,673.0,84.0,976.0,141.0,89.0
33997,34370S,예산군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",810.0,1372.0,541.0,57.0,703.0,43.0,28.0
36001,34380S,태안군,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",554.0,873.0,357.0,47.0,331.0,44.0,94.0
1933,34S,충청남도,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",18639.0,35677.0,12768.0,1814.0,16429.0,2387.0,2279.0
3937,35010S,전주시,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",6696.0,14135.0,4707.0,677.0,7216.0,981.0,554.0
5941,35011S,완산구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",3762.0,7132.0,2599.0,341.0,3248.0,562.0,382.0
7945,35012S,덕진구,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2934.0,7003.0,2108.0,336.0,3968.0,419.0,172.0
