,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
19523,21090K,해운대구,금융 및 보험업(64~66),288.0,3597.0,37.0,2.0,2226.0,268.0,1064.0
21527,21100K,사하구,금융 및 보험업(64~66),135.0,1616.0,12.0,1.0,1049.0,22.0,532.0
23531,21110K,금정구,금융 및 보험업(64~66),103.0,1019.0,12.0,0.0,965.0,16.0,26.0
25535,21120K,강서구,금융 및 보험업(64~66),82.0,758.0,5.0,1.0,720.0,26.0,6.0
27539,21130K,연제구,금융 및 보험업(64~66),416.0,6854.0,94.0,0.0,2464.0,110.0,4186.0
29543,21140K,수영구,금융 및 보험업(64~66),92.0,941.0,22.0,0.0,792.0,43.0,84.0
31547,21150K,사상구,금융 및 보험업(64~66),134.0,1199.0,30.0,2.0,1107.0,22.0,38.0
33551,21310K,기장군,금융 및 보험업(64~66),63.0,559.0,8.0,0.0,416.0,10.0,125.0
1487,21K,부산광역시,금융 및 보험업(64~66),3302.0,51295.0,510.0,24.0,27757.0,1021.0,21983.0
3491,22010K,중구,금융 및 보험업(64~66),544.0,11192.0,65.0,4.0,3373.0,134.0,7616.0
5495,22020K,동구,금융 및 보험업(64~66),217.0,2695.0,20.0,1.0,2105.0,23.0,546.0
7499,22030K,서구,금융 및 보험업(64~66),157.0,2435.0,20.0,1.0,961.0,26.0,1427.0
9503,22040K,남구,금융 및 보험업(64~66),128.0,1124.0,44.0,5.0,783.0,14.0,278.0
11507,22050K,북구,금융 및 보험업(64~66),229.0,2494.0,28.0,1.0,1909.0,55.0,501.0
13511,22060K,수성구,금융 및 보험업(64~66),415.0,7587.0,33.0,1.0,3933.0,120.0,3500.0
15515,22070K,달서구,금융 및 보험업(64~66),397.0,5303.0,65.0,3.0,3000.0,82.0,2153.0
17519,22310K,달성군,금융 및 보험업(64~66),98.0,937.0,5.0,0.0,885.0,6.0,41.0
1487,22K,대구광역시,금융 및 보험업(64~66),2185.0,33767.0,280.0,16.0,16949.0,460.0,16062.0
3491,23010K,중구,금융 및 보험업(64~66),95.0,1119.0,18.0,0.0,1078.0,22.0,1.0
5495,23020K,동구,금융 및 보험업(64~66),53.0,382.0,13.0,1.0,314.0,13.0,41.0
7499,23040K,연수구,금융 및 보험업(64~66),129.0,1244.0,13.0,0.0,1161.0,36.0,34.0
9503,23050K,남동구,금융 및 보험업(64~66),404.0,6517.0,51.0,4.0,3054.0,125.0,3283.0
11507,23060K,부평구,금융 및 보험업(64~66),420.0,7495.0,42.0,3.0,3021.0,84.0,4345.0
13511,23070K,계양구,금융 및 보험업(64~66),137.0,1659.0,25.0,1.0,853.0,49.0,731.0
15515,23080K,서구,금융 및 보험업(64~66),180.0,1887.0,26.0,1.0,1584.0,37.0,239.0
17519,23090K,미추홀구,금융 및 보험업(64~66),323.0,4719.0,68.0,2.0,1964.0,71.0,2614.0
19523,23310K,강화군,금융 및 보험업(64~66),44.0,503.0,6.0,0.0,401.0,11.0,85.0
21527,23320K,옹진군,금융 및 보험업(64~66),17.0,110.0,2.0,0.0,105.0,3.0,0.0
1487,23K,인천광역시,금융 및 보험업(64~66),1802.0,25635.0,264.0,12.0,13535.0,451.0,11373.0
3491,24010K,동구,금융 및 보험업(64~66),301.0,4384.0,41.0,3.0,2840.0,208.0,1292.0
5495,24020K,서구,금융 및 보험업(64~66),695.0,14299.0,91.0,1.0,4722.0,336.0,9149.0
7499,24030K,남구,금융 및 보험업(64~66),107.0,873.0,10.0,1.0,757.0,17.0,88.0
9503,24040K,북구,금융 및 보험업(64~66),269.0,2925.0,28.0,1.0,1838.0,31.0,1027.0
11507,24050K,광산구,금융 및 보험업(64~66),185.0,1894.0,28.0,1.0,1728.0,29.0,108.0
1487,24K,광주광역시,금융 및 보험업(64~66),1557.0,24375.0,198.0,7.0,11885.0,621.0,11664.0
3491,25010K,동구,금융 및 보험업(64~66),116.0,933.0,15.0,0.0,884.0,13.0,21.0
5495,25020K,중구,금융 및 보험업(64~66),316.0,5461.0,30.0,1.0,2519.0,225.0,2686.0
7499,25030K,서구,금융 및 보험업(64~66),710.0,13065.0,63.0,4.0,5970.0,512.0,6516.0
9503,25040K,유성구,금융 및 보험업(64~66),171.0,1451.0,20.0,0.0,1325.0,23.0,83.0
11507,25050K,대덕구,금융 및 보험업(64~66),105.0,887.0,8.0,0.0,700.0,4.0,175.0
1487,25K,대전광역시,금융 및 보험업(64~66),1418.0,21797.0,136.0,5.0,11398.0,777.0,9481.0
3491,26010K,중구,금융 및 보험업(64~66),124.0,2080.0,15.0,1.0,1700.0,65.0,299.0
5495,26020K,남구,금융 및 보험업(64~66),562.0,10109.0,74.0,4.0,3171.0,135.0,6725.0
7499,26030K,동구,금융 및 보험업(64~66),86.0,1053.0,7.0,2.0,671.0,18.0,355.0
9503,26040K,북구,금융 및 보험업(64~66),93.0,812.0,23.0,0.0,687.0,2.0,100.0
11507,26310K,울주군,금융 및 보험업(64~66),76.0,844.0,6.0,0.0,674.0,14.0,150.0
1487,26K,울산광역시,금융 및 보험업(64~66),941.0,14898.0,125.0,7.0,6903.0,234.0,7629.0
3491,29010K,세종특별자치시,금융 및 보험업(64~66),179.0,1803.0,22.0,1.0,1343.0,27.0,410.0
1487,29K,세종특별자치시,금융 및 보험업(64~66),179.0,1803.0,22.0,1.0,1343.0,27.0,410.0
3491,31010K,수원시,금융 및 보험업(64~66),842.0,14888.0,90.0,5.0,6629.0,990.0,7174.0
5495,31011K,장안구,금융 및 보험업(64~66),98.0,1378.0,12.0,1.0,1145.0,119.0,101.0
7499,31012K,권선구,금융 및 보험업(64~66),182.0,2035.0,25.0,2.0,1045.0,742.0,221.0
9503,31013K,팔달구,금융 및 보험업(64~66),448.0,10188.0,41.0,2.0,3506.0,83.0,6556.0
11507,31014K,영통구,금융 및 보험업(64~66),114.0,1287.0,12.0,0.0,933.0,46.0,296.0
13511,31020K,성남시,금융 및 보험업(64~66),714.0,12130.0,89.0,3.0,7820.0,323.0,3895.0
15515,31021K,수정구,금융 및 보험업(64~66),148.0,1827.0,20.0,1.0,982.0,36.0,788.0
17519,31022K,중원구,금융 및 보험업(64~66),85.0,833.0,12.0,2.0,702.0,44.0,73.0
19523,31023K,분당구,금융 및 보험업(64~66),481.0,9470.0,57.0,0.0,6136.0,243.0,3034.0
21527,31030K,의정부시,금융 및 보험업(64~66),326.0,4764.0,51.0,3.0,2007.0,42.0,2661.0
23531,31040K,안양시,금융 및 보험업(64~66),552.0,8680.0,65.0,6.0,3401.0,76.0,5132.0
25535,31041K,만안구,금융 및 보험업(64~66),177.0,2181.0,28.0,4.0,1058.0,39.0,1052.0
27539,31042K,동안구,금융 및 보험업(64~66),375.0,6499.0,37.0,2.0,2343.0,37.0,4080.0
29543,31050K,부천시,금융 및 보험업(64~66),625.0,10234.0,79.0,4.0,4365.0,365.0,5421.0
31547,31060K,광명시,금융 및 보험업(64~66),144.0,2239.0,20.0,1.0,1096.0,29.0,1093.0
33551,31070K,평택시,금융 및 보험업(64~66),309.0,3901.0,62.0,4.0,2089.0,153.0,1593.0
35555,31080K,동두천시,금융 및 보험업(64~66),57.0,730.0,12.0,2.0,321.0,9.0,386.0
37559,31090K,안산시,금융 및 보험업(64~66),511.0,7075.0,92.0,8.0,3063.0,68.0,3844.0
39563,31091K,상록구,금융 및 보험업(64~66),82.0,888.0,15.0,1.0,798.0,33.0,41.0
41567,31092K,단원구,금융 및 보험업(64~66),429.0,6187.0,77.0,7.0,2265.0,35.0,3803.0
43571,31100K,고양시,금융 및 보험업(64~66),598.0,7808.0,82.0,4.0,4174.0,89.0,3459.0
45575,31101K,덕양구,금융 및 보험업(64~66),136.0,1370.0,17.0,2.0,1157.0,47.0,147.0
47579,31103K,일산동구,금융 및 보험업(64~66),353.0,5268.0,53.0,2.0,2062.0,19.0,3132.0
49583,31104K,일산서구,금융 및 보험업(64~66),109.0,1170.0,12.0,0.0,955.0,23.0,180.0
51587,31110K,과천시,금융 및 보험업(64~66),34.0,685.0,1.0,0.0,592.0,8.0,84.0
53591,31120K,구리시,금융 및 보험업(64~66),185.0,3369.0,28.0,1.0,1140.0,55.0,2145.0
55595,31130K,남양주시,금융 및 보험업(64~66),170.0,1904.0,32.0,2.0,1525.0,81.0,264.0
57599,31140K,오산시,금융 및 보험업(64~66),85.0,1025.0,19.0,0.0,695.0,12.0,299.0
59603,31150K,시흥시,금융 및 보험업(64~66),182.0,1822.0,38.0,2.0,1372.0,54.0,356.0
61607,31160K,군포시,금융 및 보험업(64~66),95.0,914.0,14.0,1.0,757.0,34.0,108.0
63611,31170K,의왕시,금융 및 보험업(64~66),41.0,350.0,4.0,0.0,329.0,17.0,0.0
65615,31180K,하남시,금융 및 보험업(64~66),68.0,747.0,7.0,0.0,514.0,22.0,204.0
67619,31190K,용인시,금융 및 보험업(64~66),346.0,4688.0,38.0,2.0,3065.0,123.0,1460.0
69623,31191K,처인구,금융 및 보험업(64~66),106.0,1438.0,22.0,2.0,937.0,51.0,426.0
71627,31192K,기흥구,금융 및 보험업(64~66),144.0,2290.0,12.0,0.0,1263.0,63.0,952.0
73631,31193K,수지구,금융 및 보험업(64~66),96.0,960.0,4.0,0.0,865.0,9.0,82.0
75635,31200K,파주시,금융 및 보험업(64~66),176.0,2096.0,16.0,1.0,1368.0,146.0,565.0
77639,31210K,이천시,금융 및 보험업(64~66),135.0,1792.0,16.0,0.0,1063.0,91.0,622.0
79643,31220K,안성시,금융 및 보험업(64~66),99.0,1201.0,15.0,1.0,840.0,9.0,336.0
81647,31230K,김포시,금융 및 보험업(64~66),163.0,1890.0,20.0,1.0,1274.0,41.0,554.0
83651,31240K,화성시,금융 및 보험업(64~66),294.0,3407.0,33.0,4.0,2494.0,79.0,797.0
85655,31250K,광주시,금융 및 보험업(64~66),95.0,1298.0,6.0,1.0,869.0,29.0,393.0
87659,31260K,양주시,금융 및 보험업(64~66),65.0,708.0,10.0,2.0,573.0,9.0,114.0
89663,31270K,포천시,금융 및 보험업(64~66),94.0,1474.0,10.0,0.0,789.0,18.0,657.0
91667,31280K,여주시,금융 및 보험업(64~66),69.0,710.0,6.0,0.0,481.0,5.0,218.0
93671,31350K,연천군,금융 및 보험업(64~66),39.0,342.0,8.0,0.0,296.0,1.0,37.0
95675,31370K,가평군,금융 및 보험업(64~66),42.0,421.0,6.0,0.0,294.0,13.0,108.0
97679,31380K,양평군,금융 및 보험업(64~66),53.0,587.0,6.0,1.0,401.0,10.0,169.0
1487,31K,경기도,금융 및 보험업(64~66),7208.0,103879.0,975.0,59.0,55696.0,3001.0,44148.0
3491,32010K,춘천시,금융 및 보험업(64~66),281.0,3858.0,27.0,1.0,1929.0,142.0,1759.0
5495,32020K,원주시,금융 및 보험업(64~66),377.0,8562.0,32.0,3.0,5969.0,72.0,2486.0
7499,32030K,강릉시,금융 및 보험업(64~66),246.0,3055.0,24.0,0.0,1499.0,63.0,1469.0
9503,32040K,동해시,금융 및 보험업(64~66),87.0,930.0,7.0,0.0,435.0,6.0,482.0
11507,32050K,태백시,금융 및 보험업(64~66),59.0,594.0,8.0,1.0,290.0,2.0,293.0
13511,32060K,속초시,금융 및 보험업(64~66),88.0,1074.0,7.0,0.0,425.0,25.0,617.0
15515,32070K,삼척시,금융 및 보험업(64~66),70.0,668.0,14.0,0.0,376.0,32.0,246.0
17519,32310K,홍천군,금융 및 보험업(64~66),59.0,712.0,7.0,0.0,503.0,11.0,191.0
19523,32320K,횡성군,금융 및 보험업(64~66),30.0,339.0,5.0,1.0,299.0,5.0,29.0
21527,32330K,영월군,금융 및 보험업(64~66),33.0,270.0,6.0,1.0,214.0,0.0,49.0
23531,32340K,평창군,금융 및 보험업(64~66),46.0,481.0,6.0,0.0,433.0,5.0,37.0
25535,32350K,정선군,금융 및 보험업(64~66),75.0,346.0,43.0,7.0,252.0,27.0,17.0
27539,32360K,철원군,금융 및 보험업(64~66),30.0,301.0,4.0,1.0,204.0,5.0,87.0
29543,32370K,화천군,금융 및 보험업(64~66),16.0,133.0,5.0,0.0,120.0,0.0,8.0
31547,32380K,양구군,금융 및 보험업(64~66),19.0,166.0,2.0,0.0,114.0,21.0,29.0
33551,32390K,인제군,금융 및 보험업(64~66),30.0,343.0,4.0,0.0,199.0,46.0,94.0
35555,32400K,고성군,금융 및 보험업(64~66),25.0,185.0,3.0,0.0,141.0,8.0,33.0
37559,32410K,양양군,금융 및 보험업(64~66),27.0,212.0,6.0,0.0,173.0,13.0,20.0
1487,32K,강원도,금융 및 보험업(64~66),1598.0,22229.0,210.0,15.0,13575.0,483.0,7946.0
3491,33020K,충주시,금융 및 보험업(64~66),179.0,2301.0,20.0,2.0,1121.0,23.0,1135.0
5495,33030K,제천시,금융 및 보험업(64~66),108.0,1271.0,22.0,2.0,587.0,17.0,643.0
7499,33040K,청주시,금융 및 보험업(64~66),623.0,8939.0,53.0,2.0,4111.0,102.0,4671.0
9503,33041K,상당구,금융 및 보험업(64~66),182.0,2693.0,18.0,0.0,1205.0,15.0,1455.0
11507,33042K,서원구,금융 및 보험업(64~66),148.0,2274.0,7.0,0.0,910.0,23.0,1334.0
13511,33043K,흥덕구,금융 및 보험업(64~66),186.0,2753.0,15.0,0.0,1238.0,48.0,1452.0
15515,33044K,청원구,금융 및 보험업(64~66),107.0,1219.0,13.0,2.0,758.0,16.0,430.0
17519,33320K,보은군,금융 및 보험업(64~66),38.0,320.0,5.0,0.0,278.0,14.0,23.0
19523,33330K,옥천군,금융 및 보험업(64~66),44.0,494.0,6.0,1.0,330.0,2.0,155.0
21527,33340K,영동군,금융 및 보험업(64~66),47.0,430.0,7.0,0.0,343.0,30.0,50.0
23531,33350K,진천군,금융 및 보험업(64~66),46.0,441.0,5.0,0.0,357.0,0.0,79.0
25535,33360K,괴산군,금융 및 보험업(64~66),32.0,290.0,5.0,0.0,241.0,12.0,32.0
27539,33370K,음성군,금융 및 보험업(64~66),82.0,795.0,16.0,3.0,530.0,13.0,233.0
29543,33380K,단양군,금융 및 보험업(64~66),27.0,195.0,2.0,1.0,145.0,0.0,47.0
31547,33390K,증평군,금융 및 보험업(64~66),25.0,250.0,4.0,1.0,183.0,3.0,59.0
1487,33K,충청북도,금융 및 보험업(64~66),1251.0,15726.0,145.0,12.0,8226.0,216.0,7127.0
3491,34010K,천안시,금융 및 보험업(64~66),510.0,5965.0,65.0,4.0,3267.0,103.0,2526.0
5495,34011K,동남구,금융 및 보험업(64~66),212.0,2723.0,28.0,2.0,1512.0,17.0,1164.0
7499,34012K,서북구,금융 및 보험업(64~66),298.0,3242.0,37.0,2.0,1755.0,86.0,1362.0
9503,34020K,공주시,금융 및 보험업(64~66),94.0,1067.0,7.0,0.0,673.0,3.0,384.0
11507,34030K,보령시,금융 및 보험업(64~66),80.0,1132.0,9.0,0.0,599.0,15.0,509.0
13511,34040K,아산시,금융 및 보험업(64~66),172.0,2183.0,15.0,4.0,1365.0,10.0,789.0
15515,34050K,서산시,금융 및 보험업(64~66),128.0,1619.0,25.0,2.0,755.0,16.0,821.0
17519,34060K,논산시,금융 및 보험업(64~66),115.0,1275.0,14.0,0.0,716.0,65.0,480.0
19523,34070K,계룡시,금융 및 보험업(64~66),24.0,157.0,3.0,0.0,109.0,8.0,37.0
21527,34080K,당진시,금융 및 보험업(64~66),113.0,1328.0,11.0,1.0,828.0,5.0,483.0
23531,34310K,금산군,금융 및 보험업(64~66),46.0,372.0,6.0,0.0,302.0,36.0,28.0
25535,34330K,부여군,금융 및 보험업(64~66),60.0,540.0,9.0,1.0,367.0,3.0,160.0
27539,34340K,서천군,금융 및 보험업(64~66),45.0,489.0,5.0,0.0,334.0,13.0,137.0
29543,34350K,청양군,금융 및 보험업(64~66),34.0,258.0,3.0,0.0,246.0,2.0,7.0
31547,34360K,홍성군,금융 및 보험업(64~66),112.0,1377.0,11.0,0.0,761.0,42.0,563.0
33551,34370K,예산군,금융 및 보험업(64~66),85.0,888.0,16.0,2.0,517.0,8.0,345.0
35555,34380K,태안군,금융 및 보험업(64~66),52.0,426.0,8.0,2.0,339.0,3.0,74.0
1487,34K,충청남도,금융 및 보험업(64~66),1670.0,19076.0,207.0,16.0,11178.0,332.0,7343.0
3491,35010K,전주시,금융 및 보험업(64~66),740.0,12447.0,78.0,1.0,7043.0,103.0,5222.0
5495,35011K,완산구,금융 및 보험업(64~66),485.0,7510.0,42.0,0.0,3628.0,51.0,3789.0
7499,35012K,덕진구,금융 및 보험업(64~66),255.0,4937.0,36.0,1.0,3415.0,52.0,1433.0
9503,35020K,군산시,금융 및 보험업(64~66),226.0,2806.0,22.0,0.0,1397.0,67.0,1320.0
11507,35030K,익산시,금융 및 보험업(64~66),227.0,3393.0,28.0,2.0,2176.0,16.0,1171.0
13511,35040K,정읍시,금융 및 보험업(64~66),97.0,1252.0,12.0,0.0,748.0,9.0,483.0
15515,35050K,남원시,금융 및 보험업(64~66),84.0,1055.0,8.0,0.0,717.0,2.0,328.0
17519,35060K,김제시,금융 및 보험업(64~66),65.0,776.0,5.0,0.0,530.0,9.0,232.0
19523,35310K,완주군,금융 및 보험업(64~66),42.0,417.0,3.0,1.0,396.0,4.0,13.0
21527,35320K,진안군,금융 및 보험업(64~66),29.0,267.0,2.0,0.0,235.0,0.0,30.0
23531,35330K,무주군,금융 및 보험업(64~66),24.0,148.0,2.0,0.0,143.0,3.0,0.0
25535,35340K,장수군,금융 및 보험업(64~66),19.0,147.0,0.0,0.0,137.0,7.0,3.0
27539,35350K,임실군,금융 및 보험업(64~66),31.0,261.0,4.0,1.0,254.0,2.0,0.0
29543,35360K,순창군,금융 및 보험업(64~66),29.0,259.0,4.0,0.0,254.0,0.0,1.0
31547,35370K,고창군,금융 및 보험업(64~66),53.0,510.0,4.0,0.0,445.0,9.0,52.0
33551,35380K,부안군,금융 및 보험업(64~66),48.0,779.0,7.0,1.0,321.0,268.0,182.0
1487,35K,전라북도,금융 및 보험업(64~66),1714.0,24517.0,179.0,6.0,14796.0,499.0,9037.0
3491,36010K,목포시,금융 및 보험업(64~66),233.0,3397.0,22.0,0.0,1513.0,151.0,1711.0
5495,36020K,여수시,금융 및 보험업(64~66),258.0,3300.0,22.0,1.0,1763.0,51.0,1463.0
7499,36030K,순천시,금융 및 보험업(64~66),305.0,5056.0,26.0,1.0,1925.0,65.0,3039.0
9503,36040K,나주시,금융 및 보험업(64~66),86.0,1171.0,6.0,0.0,1009.0,22.0,134.0
11507,36060K,광양시,금융 및 보험업(64~66),104.0,1173.0,12.0,1.0,620.0,19.0,521.0
13511,36310K,담양군,금융 및 보험업(64~66),32.0,232.0,3.0,1.0,226.0,2.0,0.0
15515,36320K,곡성군,금융 및 보험업(64~66),25.0,263.0,2.0,0.0,212.0,49.0,0.0
17519,36330K,구례군,금융 및 보험업(64~66),25.0,193.0,0.0,0.0,153.0,6.0,34.0
19523,36350K,고흥군,금융 및 보험업(64~66),66.0,749.0,3.0,0.0,553.0,2.0,191.0
21527,36360K,보성군,금융 및 보험업(64~66),47.0,309.0,6.0,0.0,247.0,8.0,48.0
23531,36370K,화순군,금융 및 보험업(64~66),40.0,326.0,3.0,0.0,294.0,6.0,23.0
25535,36380K,장흥군,금융 및 보험업(64~66),50.0,446.0,6.0,0.0,306.0,3.0,131.0
27539,36390K,강진군,금융 및 보험업(64~66),33.0,387.0,0.0,0.0,263.0,8.0,116.0
29543,36400K,해남군,금융 및 보험업(64~66),74.0,840.0,7.0,0.0,550.0,49.0,234.0
31547,36410K,영암군,금융 및 보험업(64~66),48.0,411.0,2.0,0.0,337.0,2.0,70.0
33551,36420K,무안군,금융 및 보험업(64~66),81.0,896.0,2.0,0.0,689.0,12.0,193.0
35555,36430K,함평군,금융 및 보험업(64~66),28.0,234.0,5.0,0.0,198.0,1.0,30.0
37559,36440K,영광군,금융 및 보험업(64~66),46.0,510.0,1.0,0.0,347.0,2.0,160.0
39563,36450K,장성군,금융 및 보험업(64~66),29.0,253.0,2.0,0.0,250.0,1.0,0.0
41567,36460K,완도군,금융 및 보험업(64~66),55.0,577.0,4.0,0.0,435.0,35.0,103.0
43571,36470K,진도군,금융 및 보험업(64~66),36.0,325.0,5.0,2.0,230.0,1.0,87.0
45575,36480K,신안군,금융 및 보험업(64~66),26.0,256.0,0.0,0.0,246.0,10.0,0.0
1487,36K,전라남도,금융 및 보험업(64~66),1727.0,21304.0,139.0,6.0,12366.0,505.0,8288.0
3491,37010K,포항시,금융 및 보험업(64~66),457.0,5837.0,66.0,3.0,2908.0,60.0,2800.0
5495,37011K,남구,금융 및 보험업(64~66),199.0,2264.0,24.0,1.0,1283.0,22.0,934.0
7499,37012K,북구,금융 및 보험업(64~66),258.0,3573.0,42.0,2.0,1625.0,38.0,1866.0
9503,37020K,경주시,금융 및 보험업(64~66),194.0,2535.0,29.0,0.0,1449.0,57.0,1000.0
11507,37030K,김천시,금융 및 보험업(64~66),112.0,1261.0,10.0,0.0,791.0,53.0,407.0
13511,37040K,안동시,금융 및 보험업(64~66),184.0,2101.0,14.0,2.0,1089.0,15.0,981.0
15515,37050K,구미시,금융 및 보험업(64~66),370.0,4726.0,73.0,1.0,2380.0,428.0,1844.0
17519,37060K,영주시,금융 및 보험업(64~66),115.0,1442.0,18.0,2.0,684.0,42.0,696.0
19523,37070K,영천시,금융 및 보험업(64~66),96.0,863.0,11.0,0.0,602.0,11.0,239.0
21527,37080K,상주시,금융 및 보험업(64~66),94.0,963.0,10.0,2.0,626.0,18.0,307.0
23531,37090K,문경시,금융 및 보험업(64~66),64.0,809.0,4.0,0.0,453.0,18.0,334.0
25535,37100K,경산시,금융 및 보험업(64~66),138.0,1561.0,11.0,1.0,1110.0,24.0,415.0
27539,37310K,군위군,금융 및 보험업(64~66),25.0,174.0,3.0,0.0,170.0,1.0,0.0
29543,37320K,의성군,금융 및 보험업(64~66),64.0,482.0,15.0,1.0,363.0,13.0,90.0
31547,37330K,청송군,금융 및 보험업(64~66),29.0,193.0,6.0,1.0,177.0,0.0,9.0
33551,37340K,영양군,금융 및 보험업(64~66),14.0,112.0,2.0,0.0,107.0,2.0,1.0
35555,37350K,영덕군,금융 및 보험업(64~66),48.0,378.0,10.0,0.0,310.0,7.0,51.0
37559,37360K,청도군,금융 및 보험업(64~66),37.0,279.0,6.0,2.0,264.0,7.0,0.0
39563,37370K,고령군,금융 및 보험업(64~66),30.0,219.0,6.0,1.0,207.0,5.0,0.0
41567,37380K,성주군,금융 및 보험업(64~66),36.0,299.0,5.0,0.0,285.0,9.0,0.0
43571,37390K,칠곡군,금융 및 보험업(64~66),69.0,631.0,8.0,2.0,519.0,6.0,96.0
45575,37400K,예천군,금융 및 보험업(64~66),42.0,318.0,3.0,1.0,239.0,7.0,68.0
47579,37410K,봉화군,금융 및 보험업(64~66),30.0,201.0,6.0,0.0,177.0,3.0,15.0
49583,37420K,울진군,금융 및 보험업(64~66),56.0,441.0,11.0,2.0,320.0,8.0,100.0
51587,37430K,울릉군,금융 및 보험업(64~66),12.0,87.0,0.0,0.0,86.0,1.0,0.0
1487,37K,경상북도,금융 및 보험업(64~66),2316.0,25912.0,327.0,21.0,15316.0,795.0,9453.0
3491,38030K,진주시,금융 및 보험업(64~66),375.0,4279.0,41.0,2.0,2309.0,57.0,1870.0
5495,38050K,통영시,금융 및 보험업(64~66),163.0,1992.0,16.0,0.0,1135.0,32.0,809.0
7499,38060K,사천시,금융 및 보험업(64~66),96.0,1037.0,13.0,2.0,565.0,12.0,445.0
9503,38070K,김해시,금융 및 보험업(64~66),308.0,3733.0,44.0,2.0,2257.0,43.0,1387.0
11507,38080K,밀양시,금융 및 보험업(64~66),97.0,1034.0,19.0,0.0,605.0,9.0,401.0
13511,38090K,거제시,금융 및 보험업(64~66),163.0,2306.0,16.0,1.0,1164.0,17.0,1108.0
15515,38100K,양산시,금융 및 보험업(64~66),179.0,2185.0,13.0,2.0,1280.0,111.0,779.0
