,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
15894,21070R,남구,"예술, 스포츠 및 여가관련 서비스업(90~91)",491.0,1760.0,450.0,111.0,508.0,570.0,121.0
17898,21080R,북구,"예술, 스포츠 및 여가관련 서비스업(90~91)",591.0,1468.0,559.0,116.0,403.0,375.0,15.0
19902,21090R,해운대구,"예술, 스포츠 및 여가관련 서비스업(90~91)",808.0,3485.0,721.0,142.0,1366.0,1127.0,129.0
21906,21100R,사하구,"예술, 스포츠 및 여가관련 서비스업(90~91)",625.0,1559.0,585.0,173.0,366.0,398.0,37.0
23910,21110R,금정구,"예술, 스포츠 및 여가관련 서비스업(90~91)",622.0,2266.0,573.0,115.0,780.0,621.0,177.0
25914,21120R,강서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",266.0,1724.0,241.0,47.0,1096.0,201.0,139.0
27918,21130R,연제구,"예술, 스포츠 및 여가관련 서비스업(90~91)",418.0,1169.0,392.0,89.0,319.0,355.0,14.0
29922,21140R,수영구,"예술, 스포츠 및 여가관련 서비스업(90~91)",382.0,960.0,354.0,80.0,173.0,336.0,17.0
31926,21150R,사상구,"예술, 스포츠 및 여가관련 서비스업(90~91)",553.0,1238.0,532.0,117.0,286.0,269.0,34.0
33930,21310R,기장군,"예술, 스포츠 및 여가관련 서비스업(90~91)",270.0,1507.0,241.0,58.0,479.0,253.0,476.0
1866,21R,부산광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",7261.0,24700.0,6655.0,1541.0,8665.0,6320.0,1519.0
3870,22010R,중구,"예술, 스포츠 및 여가관련 서비스업(90~91)",401.0,1284.0,339.0,58.0,488.0,386.0,13.0
5874,22020R,동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",741.0,1922.0,702.0,168.0,457.0,498.0,97.0
7878,22030R,서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",426.0,829.0,409.0,68.0,138.0,209.0,5.0
9882,22040R,남구,"예술, 스포츠 및 여가관련 서비스업(90~91)",469.0,1095.0,395.0,66.0,294.0,205.0,135.0
11886,22050R,북구,"예술, 스포츠 및 여가관련 서비스업(90~91)",979.0,3146.0,936.0,238.0,1068.0,761.0,143.0
13890,22060R,수성구,"예술, 스포츠 및 여가관련 서비스업(90~91)",992.0,3650.0,931.0,227.0,1385.0,994.0,113.0
15894,22070R,달서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1498.0,4330.0,1438.0,309.0,1296.0,1201.0,86.0
17898,22310R,달성군,"예술, 스포츠 및 여가관련 서비스업(90~91)",465.0,1529.0,433.0,113.0,653.0,327.0,3.0
1866,22R,대구광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",5971.0,17785.0,5583.0,1247.0,5779.0,4581.0,595.0
3870,23010R,중구,"예술, 스포츠 및 여가관련 서비스업(90~91)",345.0,3233.0,302.0,79.0,2087.0,292.0,473.0
5874,23020R,동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",100.0,320.0,88.0,24.0,142.0,66.0,0.0
7878,23040R,연수구,"예술, 스포츠 및 여가관련 서비스업(90~91)",781.0,2989.0,699.0,129.0,1053.0,834.0,274.0
9882,23050R,남동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1363.0,4043.0,1295.0,273.0,1288.0,1121.0,66.0
11886,23060R,부평구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1228.0,3036.0,1164.0,208.0,725.0,842.0,97.0
13890,23070R,계양구,"예술, 스포츠 및 여가관련 서비스업(90~91)",780.0,2031.0,745.0,164.0,523.0,520.0,79.0
15894,23080R,서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1115.0,3359.0,1053.0,222.0,927.0,846.0,311.0
17898,23090R,미추홀구,"예술, 스포츠 및 여가관련 서비스업(90~91)",984.0,2397.0,902.0,207.0,611.0,604.0,73.0
19902,23310R,강화군,"예술, 스포츠 및 여가관련 서비스업(90~91)",136.0,467.0,107.0,25.0,243.0,91.0,1.0
21906,23320R,옹진군,"예술, 스포츠 및 여가관련 서비스업(90~91)",50.0,99.0,42.0,11.0,24.0,16.0,6.0
1866,23R,인천광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",6882.0,21974.0,6397.0,1342.0,7623.0,5232.0,1380.0
3870,24010R,동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",447.0,1697.0,381.0,128.0,667.0,509.0,12.0
5874,24020R,서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",927.0,2673.0,831.0,152.0,757.0,818.0,115.0
7878,24030R,남구,"예술, 스포츠 및 여가관련 서비스업(90~91)",520.0,1601.0,445.0,85.0,528.0,482.0,61.0
9882,24040R,북구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1315.0,4305.0,1219.0,332.0,1461.0,1118.0,175.0
11886,24050R,광산구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1030.0,3051.0,959.0,204.0,791.0,903.0,194.0
1866,24R,광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",4239.0,13327.0,3835.0,901.0,4204.0,3830.0,557.0
3870,25010R,동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",525.0,1259.0,496.0,115.0,276.0,352.0,20.0
5874,25020R,중구,"예술, 스포츠 및 여가관련 서비스업(90~91)",704.0,2239.0,629.0,145.0,693.0,734.0,38.0
7878,25030R,서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1319.0,4079.0,1225.0,288.0,1318.0,1112.0,136.0
9882,25040R,유성구,"예술, 스포츠 및 여가관련 서비스업(90~91)",814.0,2910.0,731.0,143.0,1254.0,586.0,196.0
11886,25050R,대덕구,"예술, 스포츠 및 여가관련 서비스업(90~91)",494.0,1078.0,474.0,144.0,223.0,229.0,8.0
1866,25R,대전광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",3856.0,11565.0,3555.0,835.0,3764.0,3013.0,398.0
3870,26010R,중구,"예술, 스포츠 및 여가관련 서비스업(90~91)",614.0,1551.0,558.0,93.0,456.0,358.0,86.0
5874,26020R,남구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1123.0,3346.0,1051.0,253.0,1118.0,857.0,67.0
7878,26030R,동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",390.0,1026.0,371.0,95.0,340.0,192.0,28.0
9882,26040R,북구,"예술, 스포츠 및 여가관련 서비스업(90~91)",462.0,1079.0,435.0,106.0,274.0,255.0,9.0
11886,26310R,울주군,"예술, 스포츠 및 여가관련 서비스업(90~91)",519.0,1565.0,458.0,97.0,520.0,242.0,248.0
1866,26R,울산광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",3108.0,8567.0,2873.0,644.0,2708.0,1904.0,438.0
3870,29010R,세종특별자치시,"예술, 스포츠 및 여가관련 서비스업(90~91)",541.0,1998.0,474.0,115.0,817.0,396.0,196.0
1866,29R,세종특별자치시,"예술, 스포츠 및 여가관련 서비스업(90~91)",541.0,1998.0,474.0,115.0,817.0,396.0,196.0
3870,31010R,수원시,"예술, 스포츠 및 여가관련 서비스업(90~91)",2745.0,8985.0,2535.0,626.0,2875.0,2377.0,572.0
5874,31011R,장안구,"예술, 스포츠 및 여가관련 서비스업(90~91)",678.0,2372.0,604.0,189.0,780.0,554.0,245.0
7878,31012R,권선구,"예술, 스포츠 및 여가관련 서비스업(90~91)",769.0,1922.0,740.0,154.0,422.0,553.0,53.0
9882,31013R,팔달구,"예술, 스포츠 및 여가관련 서비스업(90~91)",642.0,2475.0,597.0,145.0,852.0,688.0,193.0
11886,31014R,영통구,"예술, 스포츠 및 여가관련 서비스업(90~91)",656.0,2216.0,594.0,138.0,821.0,582.0,81.0
13890,31020R,성남시,"예술, 스포츠 및 여가관련 서비스업(90~91)",2208.0,7920.0,2033.0,374.0,2463.0,2367.0,683.0
15894,31021R,수정구,"예술, 스포츠 및 여가관련 서비스업(90~91)",593.0,1667.0,549.0,119.0,346.0,536.0,117.0
17898,31022R,중원구,"예술, 스포츠 및 여가관련 서비스업(90~91)",625.0,1553.0,603.0,135.0,432.0,359.0,24.0
19902,31023R,분당구,"예술, 스포츠 및 여가관련 서비스업(90~91)",990.0,4700.0,881.0,120.0,1685.0,1472.0,542.0
21906,31030R,의정부시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1040.0,3063.0,977.0,185.0,942.0,872.0,87.0
23910,31040R,안양시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1359.0,4292.0,1241.0,333.0,1060.0,1501.0,157.0
25914,31041R,만안구,"예술, 스포츠 및 여가관련 서비스업(90~91)",576.0,1714.0,526.0,175.0,295.0,682.0,36.0
27918,31042R,동안구,"예술, 스포츠 및 여가관련 서비스업(90~91)",783.0,2578.0,715.0,158.0,765.0,819.0,121.0
29922,31050R,부천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",2060.0,6039.0,1926.0,374.0,1764.0,1613.0,362.0
31926,31060R,광명시,"예술, 스포츠 및 여가관련 서비스업(90~91)",546.0,2291.0,499.0,106.0,830.0,745.0,111.0
33930,31070R,평택시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1143.0,2767.0,1071.0,259.0,653.0,763.0,21.0
35934,31080R,동두천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",196.0,684.0,182.0,51.0,202.0,187.0,62.0
37938,31090R,안산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1866.0,5253.0,1746.0,385.0,1577.0,1266.0,279.0
39942,31091R,상록구,"예술, 스포츠 및 여가관련 서비스업(90~91)",814.0,2021.0,765.0,177.0,443.0,450.0,186.0
41946,31092R,단원구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1052.0,3232.0,981.0,208.0,1134.0,816.0,93.0
43950,31100R,고양시,"예술, 스포츠 및 여가관련 서비스업(90~91)",2379.0,9512.0,2133.0,380.0,3850.0,2541.0,608.0
45954,31101R,덕양구,"예술, 스포츠 및 여가관련 서비스업(90~91)",917.0,3743.0,825.0,167.0,1211.0,1120.0,420.0
47958,31103R,일산동구,"예술, 스포츠 및 여가관련 서비스업(90~91)",856.0,3186.0,760.0,119.0,1381.0,780.0,146.0
49962,31104R,일산서구,"예술, 스포츠 및 여가관련 서비스업(90~91)",606.0,2583.0,548.0,94.0,1258.0,641.0,42.0
51966,31110R,과천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",95.0,4599.0,68.0,15.0,4023.0,428.0,65.0
53970,31120R,구리시,"예술, 스포츠 및 여가관련 서비스업(90~91)",439.0,1514.0,405.0,126.0,464.0,489.0,30.0
55974,31130R,남양주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1115.0,4311.0,1029.0,282.0,1499.0,1043.0,458.0
57978,31140R,오산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",499.0,1469.0,469.0,130.0,364.0,465.0,41.0
59982,31150R,시흥시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1145.0,2736.0,1099.0,241.0,718.0,595.0,83.0
61986,31160R,군포시,"예술, 스포츠 및 여가관련 서비스업(90~91)",554.0,2147.0,511.0,130.0,664.0,632.0,210.0
63990,31170R,의왕시,"예술, 스포츠 및 여가관련 서비스업(90~91)",270.0,1107.0,239.0,51.0,289.0,465.0,63.0
65994,31180R,하남시,"예술, 스포츠 및 여가관련 서비스업(90~91)",362.0,1925.0,318.0,70.0,944.0,456.0,137.0
67998,31190R,용인시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1791.0,11982.0,1608.0,385.0,4344.0,3642.0,2003.0
70002,31191R,처인구,"예술, 스포츠 및 여가관련 서비스업(90~91)",587.0,5661.0,506.0,130.0,2036.0,2020.0,969.0
72006,31192R,기흥구,"예술, 스포츠 및 여가관련 서비스업(90~91)",689.0,4069.0,622.0,131.0,1636.0,811.0,869.0
74010,31193R,수지구,"예술, 스포츠 및 여가관련 서비스업(90~91)",515.0,2252.0,480.0,124.0,672.0,811.0,165.0
76014,31200R,파주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",962.0,4093.0,838.0,168.0,1641.0,730.0,716.0
78018,31210R,이천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",535.0,2650.0,463.0,131.0,1012.0,395.0,649.0
80022,31220R,안성시,"예술, 스포츠 및 여가관련 서비스업(90~91)",483.0,2186.0,434.0,97.0,806.0,256.0,593.0
82026,31230R,김포시,"예술, 스포츠 및 여가관련 서비스업(90~91)",766.0,2464.0,697.0,175.0,781.0,636.0,175.0
84030,31240R,화성시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1433.0,5415.0,1327.0,278.0,1792.0,1100.0,918.0
86034,31250R,광주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",708.0,2704.0,662.0,163.0,902.0,435.0,542.0
88038,31260R,양주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",459.0,1604.0,383.0,121.0,467.0,366.0,267.0
90042,31270R,포천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",404.0,2383.0,359.0,96.0,845.0,315.0,768.0
92046,31280R,여주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",308.0,3166.0,251.0,71.0,1213.0,172.0,1459.0
94050,31350R,연천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",134.0,432.0,103.0,24.0,235.0,43.0,27.0
96054,31370R,가평군,"예술, 스포츠 및 여가관련 서비스업(90~91)",276.0,2153.0,209.0,73.0,848.0,421.0,602.0
98058,31380R,양평군,"예술, 스포츠 및 여가관련 서비스업(90~91)",281.0,1108.0,210.0,67.0,462.0,346.0,23.0
1866,31R,경기도,"예술, 스포츠 및 여가관련 서비스업(90~91)",28561.0,112954.0,26025.0,5967.0,40529.0,27662.0,12771.0
3870,32010R,춘천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",877.0,3951.0,749.0,178.0,1756.0,802.0,466.0
5874,32020R,원주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",939.0,3051.0,838.0,198.0,1085.0,570.0,360.0
7878,32030R,강릉시,"예술, 스포츠 및 여가관련 서비스업(90~91)",618.0,1747.0,543.0,158.0,630.0,392.0,24.0
9882,32040R,동해시,"예술, 스포츠 및 여가관련 서비스업(90~91)",222.0,591.0,199.0,47.0,208.0,109.0,28.0
11886,32050R,태백시,"예술, 스포츠 및 여가관련 서비스업(90~91)",149.0,610.0,113.0,38.0,303.0,143.0,13.0
13890,32060R,속초시,"예술, 스포츠 및 여가관련 서비스업(90~91)",294.0,1027.0,262.0,66.0,509.0,121.0,69.0
15894,32070R,삼척시,"예술, 스포츠 및 여가관련 서비스업(90~91)",218.0,868.0,160.0,44.0,437.0,162.0,65.0
17898,32310R,홍천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",173.0,1075.0,135.0,43.0,437.0,173.0,287.0
19902,32320R,횡성군,"예술, 스포츠 및 여가관련 서비스업(90~91)",114.0,691.0,89.0,22.0,209.0,88.0,283.0
21906,32330R,영월군,"예술, 스포츠 및 여가관련 서비스업(90~91)",146.0,682.0,110.0,26.0,176.0,366.0,4.0
23910,32340R,평창군,"예술, 스포츠 및 여가관련 서비스업(90~91)",134.0,678.0,103.0,34.0,264.0,270.0,7.0
25914,32350R,정선군,"예술, 스포츠 및 여가관련 서비스업(90~91)",121.0,3996.0,78.0,18.0,3249.0,643.0,8.0
27918,32360R,철원군,"예술, 스포츠 및 여가관련 서비스업(90~91)",155.0,559.0,141.0,36.0,113.0,182.0,87.0
29922,32370R,화천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",106.0,220.0,80.0,25.0,73.0,42.0,0.0
31926,32380R,양구군,"예술, 스포츠 및 여가관련 서비스업(90~91)",82.0,327.0,63.0,25.0,93.0,142.0,4.0
33930,32390R,인제군,"예술, 스포츠 및 여가관련 서비스업(90~91)",147.0,659.0,120.0,23.0,257.0,242.0,17.0
35934,32400R,고성군,"예술, 스포츠 및 여가관련 서비스업(90~91)",71.0,480.0,51.0,18.0,267.0,24.0,120.0
37938,32410R,양양군,"예술, 스포츠 및 여가관련 서비스업(90~91)",125.0,492.0,98.0,18.0,248.0,128.0,0.0
1866,32R,강원도,"예술, 스포츠 및 여가관련 서비스업(90~91)",4691.0,21704.0,3932.0,1017.0,10314.0,4599.0,1842.0
3870,33020R,충주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",613.0,2726.0,521.0,169.0,810.0,403.0,823.0
5874,33030R,제천시,"예술, 스포츠 및 여가관련 서비스업(90~91)",402.0,1014.0,356.0,86.0,271.0,228.0,73.0
7878,33040R,청주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",2276.0,6326.0,2108.0,443.0,2140.0,1245.0,390.0
9882,33041R,상당구,"예술, 스포츠 및 여가관련 서비스업(90~91)",460.0,1501.0,402.0,67.0,714.0,262.0,56.0
11886,33042R,서원구,"예술, 스포츠 및 여가관련 서비스업(90~91)",553.0,1545.0,512.0,115.0,546.0,304.0,68.0
13890,33043R,흥덕구,"예술, 스포츠 및 여가관련 서비스업(90~91)",742.0,1749.0,712.0,143.0,340.0,427.0,127.0
15894,33044R,청원구,"예술, 스포츠 및 여가관련 서비스업(90~91)",521.0,1531.0,482.0,118.0,540.0,252.0,139.0
17898,33320R,보은군,"예술, 스포츠 및 여가관련 서비스업(90~91)",69.0,342.0,54.0,12.0,176.0,47.0,53.0
19902,33330R,옥천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",97.0,282.0,78.0,23.0,95.0,83.0,3.0
21906,33340R,영동군,"예술, 스포츠 및 여가관련 서비스업(90~91)",92.0,202.0,76.0,11.0,88.0,25.0,2.0
23910,33350R,진천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",188.0,1276.0,171.0,36.0,531.0,102.0,436.0
25914,33360R,괴산군,"예술, 스포츠 및 여가관련 서비스업(90~91)",56.0,144.0,44.0,13.0,57.0,29.0,1.0
27918,33370R,음성군,"예술, 스포츠 및 여가관련 서비스업(90~91)",274.0,913.0,249.0,85.0,340.0,110.0,129.0
29922,33380R,단양군,"예술, 스포츠 및 여가관련 서비스업(90~91)",96.0,548.0,67.0,14.0,220.0,72.0,175.0
31926,33390R,증평군,"예술, 스포츠 및 여가관련 서비스업(90~91)",99.0,286.0,82.0,20.0,117.0,67.0,0.0
1866,33R,충청북도,"예술, 스포츠 및 여가관련 서비스업(90~91)",4262.0,14059.0,3806.0,912.0,4845.0,2411.0,2085.0
3870,34010R,천안시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1702.0,4893.0,1574.0,367.0,1390.0,1341.0,221.0
5874,34011R,동남구,"예술, 스포츠 및 여가관련 서비스업(90~91)",675.0,2148.0,605.0,143.0,763.0,481.0,156.0
7878,34012R,서북구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1027.0,2745.0,969.0,224.0,627.0,860.0,65.0
9882,34020R,공주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",264.0,1094.0,217.0,70.0,483.0,195.0,129.0
11886,34030R,보령시,"예술, 스포츠 및 여가관련 서비스업(90~91)",273.0,554.0,239.0,76.0,163.0,68.0,8.0
13890,34040R,아산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",676.0,2029.0,620.0,196.0,694.0,427.0,92.0
15894,34050R,서산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",378.0,949.0,338.0,99.0,323.0,187.0,2.0
17898,34060R,논산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",313.0,794.0,258.0,96.0,205.0,137.0,98.0
19902,34070R,계룡시,"예술, 스포츠 및 여가관련 서비스업(90~91)",85.0,381.0,71.0,21.0,174.0,41.0,74.0
21906,34080R,당진시,"예술, 스포츠 및 여가관련 서비스업(90~91)",433.0,1058.0,396.0,101.0,386.0,168.0,7.0
23910,34310R,금산군,"예술, 스포츠 및 여가관련 서비스업(90~91)",94.0,289.0,77.0,25.0,127.0,49.0,11.0
25914,34330R,부여군,"예술, 스포츠 및 여가관련 서비스업(90~91)",101.0,549.0,74.0,22.0,336.0,44.0,73.0
27918,34340R,서천군,"예술, 스포츠 및 여가관련 서비스업(90~91)",112.0,244.0,87.0,26.0,81.0,44.0,6.0
29922,34350R,청양군,"예술, 스포츠 및 여가관련 서비스업(90~91)",82.0,280.0,52.0,23.0,94.0,85.0,26.0
31926,34360R,홍성군,"예술, 스포츠 및 여가관련 서비스업(90~91)",220.0,665.0,196.0,44.0,196.0,102.0,127.0
33930,34370R,예산군,"예술, 스포츠 및 여가관련 서비스업(90~91)",226.0,585.0,199.0,38.0,182.0,74.0,92.0
35934,34380R,태안군,"예술, 스포츠 및 여가관련 서비스업(90~91)",155.0,556.0,129.0,34.0,246.0,125.0,22.0
1866,34R,충청남도,"예술, 스포츠 및 여가관련 서비스업(90~91)",5114.0,14920.0,4527.0,1238.0,5080.0,3087.0,988.0
3870,35010R,전주시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1802.0,5780.0,1619.0,462.0,2107.0,1182.0,410.0
5874,35011R,완산구,"예술, 스포츠 및 여가관련 서비스업(90~91)",1023.0,3003.0,916.0,226.0,895.0,658.0,308.0
7878,35012R,덕진구,"예술, 스포츠 및 여가관련 서비스업(90~91)",779.0,2777.0,703.0,236.0,1212.0,524.0,102.0
9882,35020R,군산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",564.0,1589.0,503.0,146.0,494.0,321.0,125.0
11886,35030R,익산시,"예술, 스포츠 및 여가관련 서비스업(90~91)",646.0,1801.0,575.0,165.0,556.0,396.0,109.0
13890,35040R,정읍시,"예술, 스포츠 및 여가관련 서비스업(90~91)",222.0,813.0,160.0,39.0,386.0,152.0,76.0
15894,35050R,남원시,"예술, 스포츠 및 여가관련 서비스업(90~91)",166.0,872.0,122.0,41.0,477.0,88.0,144.0
17898,35060R,김제시,"예술, 스포츠 및 여가관련 서비스업(90~91)",159.0,636.0,114.0,34.0,302.0,54.0,132.0
19902,35310R,완주군,"예술, 스포츠 및 여가관련 서비스업(90~91)",149.0,456.0,112.0,27.0,241.0,62.0,14.0
21906,35320R,진안군,"예술, 스포츠 및 여가관련 서비스업(90~91)",32.0,140.0,19.0,7.0,61.0,25.0,28.0
23910,35330R,무주군,"예술, 스포츠 및 여가관련 서비스업(90~91)",69.0,444.0,53.0,9.0,261.0,120.0,1.0
25914,35340R,장수군,"예술, 스포츠 및 여가관련 서비스업(90~91)",44.0,253.0,31.0,8.0,152.0,14.0,48.0
27918,35350R,임실군,"예술, 스포츠 및 여가관련 서비스업(90~91)",45.0,316.0,23.0,6.0,224.0,63.0,0.0
29922,35360R,순창군,"예술, 스포츠 및 여가관련 서비스업(90~91)",52.0,190.0,29.0,10.0,122.0,25.0,4.0
31926,35370R,고창군,"예술, 스포츠 및 여가관련 서비스업(90~91)",124.0,750.0,73.0,24.0,409.0,62.0,182.0
33930,35380R,부안군,"예술, 스포츠 및 여가관련 서비스업(90~91)",113.0,408.0,85.0,34.0,220.0,69.0,0.0
1866,35R,전라북도,"예술, 스포츠 및 여가관련 서비스업(90~91)",4187.0,14448.0,3518.0,1012.0,6012.0,2633.0,1273.0
3870,36010R,목포시,"예술, 스포츠 및 여가관련 서비스업(90~91)",678.0,1722.0,609.0,172.0,605.0,322.0,14.0
5874,36020R,여수시,"예술, 스포츠 및 여가관련 서비스업(90~91)",705.0,2096.0,621.0,198.0,644.0,374.0,259.0
